PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,PhotoUrl,ByeWeek,UpcomingGameOpponent,UpcomingGameWeek,ShortName,AverageDraftPosition,DepthPositionCategory,DepthPosition,DepthOrder,DepthDisplayOrder,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches,UpcomingOpponentRank,UpcomingOpponentPositionRank,CurrentStatus,UpcomingSalary,FantasyAlarmPlayerID,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelName,DraftKingsName,YahooName,FantasyPositionDepthOrder,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,UpcomingFanDuelSalary,UpcomingDraftKingsSalary,UpcomingYahooSalary,TeamID,GlobalTeamID,FantasyDraftPlayerID,FantasyDraftName,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,PlayerSeason,LatestNews
21594,KC,30.0,Alex,Brown,CB,Injured Reserve,"5'11""",170,1996-08-30T00:00:00,South Carolina State,1,DB,True,DEF,Alex Brown,24,1st Season,"August 30, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21594.png,10,TB,4,A.Brown,,Scrambled,Scrambled,,,KC,SF,2019,,,True,5,11,11,,Scrambled,,307501,3565220d-9fa0-497d-9fa1-e3bea7c302e8,,14316,,88155,,,,32609,Scrambled,Scrambled,2020-08-17T00:00:00,Scrambled,,,,,Scrambled,Scrambled,True,,,,16,16,,,8050427,,,,,,[]
21020,KC,30.0,DeAndre,Baker,CB,Practice Squad,"5'11""",180,1997-09-04T00:00:00,Georgia,3,DB,True,DEF,DeAndre Baker,23,2nd Season,"September 4, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21020.png,10,TB,4,D.Baker,1847.7,Scrambled,Scrambled,,,KC,NYG,2019,1.0,34.0,False,5,11,11,,Scrambled,,306740,02d1b3c3-f292-4174-89fa-9ecc6286adb0,,13475,,92609,,,,31862,Scrambled,Scrambled,2020-01-03T00:00:00,Scrambled,,,,,Scrambled,Scrambled,True,,,,16,16,,,7727771,http://cdn.usatsimg.com/api/download/?imageID=12850675,http://cdn.usatsimg.com/api/download/?imageID=14866382,2019-06-07T10:04:10,2020-09-01T22:08:38,,[]
19109,KC,30.0,Elijah,McGuire,RB,Practice Squad,"5'10""",214,1994-06-01T00:00:00,Louisiana-Lafayette,5,RB,True,OFF,Elijah McGuire,26,4th Season,"June 1, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19109.png,10,TB,4,E.McGuire,467.0,Scrambled,Scrambled,9.0,3.0,KC,NYJ,2017,8.0,212.0,False,5,10,11,3.0,Scrambled,4512.0,305171,13ade86a-20c7-48fe-9d18-b3bfc135f5e9,12301.0,11766,736984.0,74231,,44103.0,736984.0,30301,Scrambled,Scrambled,,Scrambled,Elijah McGuire,Elijah McGuire,Elijah McGuire,9.0,Scrambled,Scrambled,False,5640.0,,,16,16,736984.0,Elijah McGuire,7524415,http://cdn.usatsimg.com/api/download/?imageID=10066437,http://cdn.usatsimg.com/api/download/?imageID=10835814,2017-05-20T19:48:40,2018-05-14T09:17:08,,[]
20500,KC,31.0,Darrel,Williams,RB,Active,"5'11""",224,1995-04-15T00:00:00,LSU,4,RB,True,OFF,Darrel Williams,25,3rd Season,"April 15, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20500.png,10,TB,4,D.Williams,170.0,Scrambled,Scrambled,3.0,3.0,KC,KC,2018,,,True,5,11,11,3.0,Scrambled,8798.0,306385,c2a19a09-74a2-4ace-8cc3-6dfb65070a70,13668.0,12839,822038.0,81940,,52897.0,822038.0,31500,Scrambled,Scrambled,,Scrambled,Darrel Williams,Darrel Williams,Darrel Williams,3.0,Scrambled,Scrambled,False,10152.0,8798.0,19.0,16,16,822038.0,Darrel Williams,8050597,http://cdn.usatsimg.com/api/download/?imageID=15261407,http://cdn.usatsimg.com/api/download/?imageID=15261408,2020-12-03T11:09:29,2020-12-03T11:09:46,,[]
15226,KC,32.0,Tyrann,Mathieu,SS,Active,"5'9""",190,1992-05-13T00:00:00,LSU,10,DB,True,DEF,Tyrann Mathieu,28,8th Season,"May 13, 1992",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15226.png,10,TB,4,T.Mathieu,850.5,Scrambled,Scrambled,1.0,135.0,KC,ARI,2013,4.0,78.0,False,5,9,11,,Scrambled,,300497,8c8b7d6e-6ed8-4a10-8ae9-b50300bd766b,8387.0,8593,540520.0,47768,14397.0,,,26692,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050516,http://cdn.usatsimg.com/api/download/?imageID=15261393,http://cdn.usatsimg.com/api/download/?imageID=15261394,2020-12-03T11:05:52,2020-12-03T11:06:19,,[]
20964,KC,34.0,Darwin,Thompson,RB,Active,"5'8""",200,1997-02-12T00:00:00,Utah State,3,RB,True,OFF,Darwin Thompson,24,2nd Season,"February 12, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20964.png,10,TB,4,D.Thompson,278.6,Scrambled,Scrambled,5.0,3.0,KC,KC,2019,8.0,241.0,False,5,8,11,3.0,Scrambled,338.0,306911,a1a73c32-c409-4ee0-8a7b-0ae589db85c8,14178.0,13476,1108841.0,136639,,94453.0,1108841.0,32046,Scrambled,Scrambled,,Scrambled,Darwin Thompson,Darwin Thompson,Darwin Thompson,5.0,Scrambled,Scrambled,False,6204.0,338.0,11.0,16,16,1108841.0,Darwin Thompson,8050572,http://cdn.usatsimg.com/api/download/?imageID=13280486,http://cdn.usatsimg.com/api/download/?imageID=13280479,2019-08-30T10:19:08,2019-08-30T10:18:59,,[]
20204,KC,35.0,Charvarius,Ward,CB,Active,"6'1""",196,1996-05-16T00:00:00,Middle Tennessee State,4,DB,True,DEF,Charvarius Ward,24,3rd Season,"May 16, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20204.png,10,TB,4,C.Ward,1622.1,Scrambled,Scrambled,1.0,134.0,KC,DAL,2018,,,True,6,1,11,,Scrambled,,306315,04f6abef-834f-470e-9c15-8c0cc62fde4e,,13257,,121336,,,,31293,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050583,http://cdn.usatsimg.com/api/download/?imageID=13122796,http://cdn.usatsimg.com/api/download/?imageID=13231942,2019-07-30T14:14:30,2019-08-19T13:11:13,,[]
21934,KC,38.0,L'Jarius,Sneed,DB,Active,"6'0""",192,1997-01-21T00:00:00,Louisiana Tech,0,DB,True,DEF,L'Jarius Sneed,24,Rookie,"January 21, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21934.png,10,TB,4,L.Sneed,2089.1,Scrambled,Scrambled,3.0,134.0,KC,KC,2020,5.0,156.0,False,6,0,11,,Scrambled,,307960,92b059b3-6b1b-4db4-a535-ceba629176d1,,14688,,120306,,70114.0,,32808,Scrambled,Scrambled,,Scrambled,L'Jarius Sneed,,,,Scrambled,Scrambled,False,,,,16,16,,,8050565,http://cdn.usatsimg.com/api/download/?imageID=14819972,http://cdn.usatsimg.com/api/download/?imageID=14819971,2020-08-24T18:58:10,2020-08-24T18:58:09,,[]
15917,KC,41.0,James,Winchester,LS,Active,"6'3""",240,1989-08-06T00:00:00,Oklahoma,8,LS,True,ST,James Winchester,31,6th Season,"August 6, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15917.png,10,TB,4,J.Winchester,,Scrambled,Scrambled,,,KC,PHI,2013,,,True,6,3,11,24.0,Scrambled,,303259,996a0607-8046-46c2-97a0-b94ff9f5a1c8,,10606,472623.0,36617,,42077.0,472623.0,27494,Scrambled,Scrambled,,Scrambled,James Winchester,James Winchester,James Winchester,,Scrambled,Scrambled,False,,,,16,16,472623.0,James Winchester,8050601,http://cdn.usatsimg.com/api/download/?imageID=14888596,http://cdn.usatsimg.com/api/download/?imageID=14888595,2020-09-07T03:46:10,2020-09-07T03:46:09,,[]
13418,KC,42.0,Anthony,Sherman,FB,Active,"5'10""",242,1988-12-11T00:00:00,Connecticut,11,RB,True,OFF,Anthony Sherman,32,10th Season,"December 11, 1988",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13418.png,10,TB,4,A.Sherman,565.1,Scrambled,Scrambled,6.0,3.0,KC,ARI,2011,6.0,153.0,False,5,10,11,3.0,Scrambled,677.0,300178,e033ce15-9fc5-430b-90e2-90dfe52b21c1,,7560,400947.0,35145,17047.0,14327.0,400947.0,24923,Scrambled,Scrambled,,Scrambled,Anthony Sherman,Anthony Sherman,Anthony Sherman,6.0,Scrambled,Scrambled,False,5640.0,677.0,11.0,16,16,400947.0,Anthony Sherman,8050561,http://cdn.usatsimg.com/api/download/?imageID=14888582,http://cdn.usatsimg.com/api/download/?imageID=14888581,2020-09-07T03:32:37,2020-09-07T03:32:36,,[]
20096,KC,43.0,Emmanuel,Smith,ILB,Practice Squad,"6'2""",240,1995-07-25T00:00:00,Vanderbilt,1,LB,True,DEF,Emmanuel Smith,25,1st Season,"July 25, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20096.png,10,TB,4,E.Smith,,Scrambled,Scrambled,,,KC,ATL,2018,,,True,6,2,11,,Scrambled,,306221,ff984603-4e6f-4095-a0c7-11dbf89cb189,,13063,,84233,,,,31354,Scrambled,Scrambled,2020-12-21T00:00:00,Scrambled,,,,,Scrambled,Scrambled,True,,,,16,16,,,7596694,,,,,,[]
19905,KC,44.0,Dorian,O'Daniel,LB,Active,"6'1""",220,1994-09-04T00:00:00,Clemson,4,LB,True,DEF,Dorian O'Daniel,26,3rd Season,"September 4, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19905.png,10,TB,4,D.O'Daniel,1512.6,Scrambled,Scrambled,4.0,132.0,KC,KC,2018,4.0,113.0,False,6,1,11,,Scrambled,,305908,aafe4b32-1a8f-4691-9702-3141c14ff5c8,,12847,,72546,,,,31070,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050527,http://cdn.usatsimg.com/api/download/?imageID=11266359,http://cdn.usatsimg.com/api/download/?imageID=11266321,2018-09-17T11:16:58,2018-09-17T11:16:20,,[]
20050,KC,45.0,Chris,Lammons,SS,Active,"5'10""",190,1996-01-31T00:00:00,South Carolina,3,DB,True,DEF,Chris Lammons,25,2nd Season,"January 31, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20050.png,10,TB,4,C.Lammons,1589.4,Scrambled,Scrambled,,,KC,ATL,2018,,,True,5,10,11,,Scrambled,,306236,bb5e3914-d941-4f05-8c45-bc9c520490ef,,13017,,81110,,,,31359,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,7873049,http://cdn.usatsimg.com/api/download/?imageID=14819747,http://cdn.usatsimg.com/api/download/?imageID=14819746,2020-08-24T18:25:16,2020-08-24T18:25:15,,[]
21379,KC,47.0,Darius,Harris,ILB,Active,"6'2""",238,1996-01-17T00:00:00,Middle Tennessee State,1,LB,True,DEF,Darius Harris,25,1st Season,"January 17, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21379.png,10,TB,4,D.Harris,1950.3,Scrambled,Scrambled,4.0,133.0,KC,KC,2019,,,True,6,2,11,,Scrambled,,307186,fa443b6d-6d31-4030-9afa-b223f08b03d7,,14180,,83766,,,,32359,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050471,http://cdn.usatsimg.com/api/download/?imageID=14856553,http://cdn.usatsimg.com/api/download/?imageID=14856554,2020-08-30T09:50:41,2020-08-30T09:50:49,,[]
20563,KC,48.0,Nick,Keizer,TE,Active,"6'4""",251,1995-05-02T04:00:00,Grand Valley State,1,TE,True,OFF,Nick Keizer,25,1st Season,"May 2, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20563.png,10,TB,4,N.Keizer,1686.4,Scrambled,Scrambled,8.0,10.0,KC,BAL,2018,,,True,6,4,11,24.0,Scrambled,338.0,306556,cafbcd5f-8b40-444e-baec-a48f49d8c5f0,,13126,1115710.0,132796,,83220.0,1115710.0,31427,Scrambled,Scrambled,,Scrambled,Nick Keizer,Nick Keizer,Nick Keizer,8.0,Scrambled,Scrambled,False,5640.0,338.0,11.0,16,16,1115710.0,Nick Keizer,8050498,http://cdn.usatsimg.com/api/download/?imageID=13122779,http://cdn.usatsimg.com/api/download/?imageID=13231964,2019-07-30T14:14:14,2019-08-19T13:11:53,,[]
16303,KC,49.0,Daniel,Sorensen,FS,Active,"6'2""",208,1990-03-05T05:00:00,Brigham Young,9,DB,True,DEF,Daniel Sorensen,30,7th Season,"March 5, 1990",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16303.png,10,TB,4,D.Sorensen,912.6,Scrambled,Scrambled,1.0,136.0,KC,KC,2014,,,True,6,2,11,,Scrambled,,300891,d1e46e40-5e8c-4b5a-ae03-5d0093b98633,,9680,463549.0,51447,12266.0,,,28036,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050567,http://cdn.usatsimg.com/api/download/?imageID=14888583,http://cdn.usatsimg.com/api/download/?imageID=14888584,2020-09-07T03:34:38,2020-09-07T03:34:39,,[]
21984,KC,50.0,Willie,Gay Jr.,LB,Injured Reserve,"6'1""",243,1998-02-15T00:00:00,Mississippi State,0,LB,True,DEF,Willie Gay Jr.,22,Rookie,"February 15, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21984.png,10,TB,4,W.Gay Jr.,2107.1,Scrambled,Scrambled,3.0,133.0,KC,KC,2020,3.0,71.0,False,6,1,11,,Scrambled,,307607,9b2d5497-738b-47bc-bd96-2c550b4649ee,,14520,,130926,,,,32733,Scrambled,Scrambled,2021-02-06T00:00:00,Scrambled,,,,,Scrambled,Scrambled,True,,,,16,16,,,8050464,http://cdn.usatsimg.com/api/download/?imageID=14819647,http://cdn.usatsimg.com/api/download/?imageID=14819646,2020-08-24T18:09:44,2020-08-24T18:09:43,,[]
22095,KC,51.0,Mike,Danna,DE,Active,"6'2""",261,1997-12-01T00:00:00,Michigan,0,DL,True,DEF,Mike Danna,23,Rookie,"December 1, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22095.png,10,TB,4,M.Danna,2169.1,Scrambled,Scrambled,3.0,131.0,KC,KC,2020,6.0,200.0,False,6,2,11,,Scrambled,,308197,9e9d2934-a273-4e39-a413-d991d083297b,,14823,,94299,,,,32847,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050444,,,,,,[]
20189,KC,52.0,Demone,Harris,DE,Practice Squad,"6'4""",272,1995-12-30T00:00:00,Buffalo,3,DL,True,DEF,Demone Harris,25,2nd Season,"December 30, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20189.png,10,TB,4,D.Harris,1620.9,Scrambled,Scrambled,,,KC,TB,2018,,,True,6,4,11,,Scrambled,,306401,3180d257-5f46-4a25-b50a-3311235bc8b3,,13285,,74981,,,,31256,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,7181751,http://cdn.usatsimg.com/api/download/?imageID=14819713,http://cdn.usatsimg.com/api/download/?imageID=14819714,2020-08-24T18:14:39,2020-08-24T18:14:41,,[]
16364,KC,53.0,Anthony,Hitchens,LB,Active,"6'0""",235,1992-06-10T00:00:00,Iowa,9,LB,True,DEF,Anthony Hitchens,28,7th Season,"June 10, 1992",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16364.png,10,TB,4,A.Hitchens,923.8,Scrambled,Scrambled,1.0,132.0,KC,DAL,2014,5.0,134.0,False,6,0,11,,Scrambled,,302049,919cdf12-3811-49d1-a7a5-65ff29a59434,9658.0,9643,553657.0,49626,12329.0,,,27647,Scrambled,Scrambled,,Scrambled,,Anthony Hitchens,Anthony Hitchens,,Scrambled,Scrambled,False,,,,16,16,,,8050487,http://cdn.usatsimg.com/api/download/?imageID=14888517,http://cdn.usatsimg.com/api/download/?imageID=14888518,2020-09-07T02:54:36,2020-09-07T02:54:42,,[]
16888,KC,54.0,Damien,Wilson,LB,Active,"6'0""",245,1993-05-28T00:00:00,Minnesota,8,LB,True,DEF,Damien Wilson,27,6th Season,"May 28, 1993",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16888.png,10,TB,4,D.Wilson,1014.1,Scrambled,Scrambled,1.0,133.0,KC,DAL,2015,5.0,143.0,False,6,0,11,,Scrambled,,303337,96c822e6-5484-476b-8ab0-64b3cff791ef,,10374,,76310,,,,28515,Scrambled,Scrambled,,Scrambled,,Damien Wilson,Damien Wilson,,Scrambled,Scrambled,False,,,,16,16,,,8050599,http://cdn.usatsimg.com/api/download/?imageID=13412158,http://cdn.usatsimg.com/api/download/?imageID=13421731,2019-09-25T12:58:35,2019-09-27T15:55:51,,[]
16824,KC,55.0,Frank,Clark,DE,Active,"6'3""",260,1993-06-14T00:00:00,Michigan,8,DL,True,DEF,Frank Clark,27,6th Season,"June 14, 1993",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16824.png,10,TB,4,F.Clark,996.0,Scrambled,Scrambled,1.0,131.0,KC,SEA,2015,3.0,71.0,False,6,3,11,,Scrambled,,303632,490c15eb-accc-4441-be7d-c7114e1e42fc,10467.0,10322,,53336,,,,28451,Scrambled,Scrambled,,Scrambled,,Frank Clark,Frank Clark,,Scrambled,Scrambled,False,,,,16,16,,,8050433,http://cdn.usatsimg.com/api/download/?imageID=15073447,http://cdn.usatsimg.com/api/download/?imageID=15073448,2020-10-16T10:09:53,2020-10-16T10:10:12,,[]
20498,KC,56.0,Ben,Niemann,LB,Active,"6'2""",235,1995-07-27T00:00:00,Iowa,4,LB,True,DEF,Ben Niemann,25,3rd Season,"July 27, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20498.png,10,TB,4,B.Niemann,1675.1,Scrambled,Scrambled,3.0,132.0,KC,KC,2018,,,True,6,2,11,,Scrambled,,306383,46689e7b-4a03-463b-9978-1496ab89313e,,13179,,89354,,,,31495,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050523,http://cdn.usatsimg.com/api/download/?imageID=14888529,http://cdn.usatsimg.com/api/download/?imageID=14888530,2020-09-07T03:04:36,2020-09-07T03:04:38,,[]
15228,KC,57.0,Alex,Okafor,DE,Active,"6'4""",261,1991-02-08T00:00:00,Texas,10,DL,True,DEF,Alex Okafor,30,8th Season,"February 8, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15228.png,10,TB,4,A.Okafor,852.8,Scrambled,Scrambled,3.0,127.0,KC,ARI,2013,5.0,116.0,False,6,4,11,,Scrambled,,301617,b200f413-296d-49f3-9ef2-f60e21c2f5fd,8428.0,8656,,40176,17643.0,,,26726,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050529,http://cdn.usatsimg.com/api/download/?imageID=14995183,http://cdn.usatsimg.com/api/download/?imageID=14995181,2020-09-28T11:13:57,2020-09-28T11:13:33,,[]
22296,KC,59.0,Omari,Cobb,LB,Practice Squad,"6'4""",223,1997-05-31T00:00:00,Marshall,0,LB,True,DEF,Omari Cobb,23,Rookie,"May 31, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,TB,4,O.Cobb,,Scrambled,Scrambled,,,KC,KC,2020,,,True,6,4,11,,Scrambled,,308659,877c9dd4-a60d-4b8a-865c-ab46fb2efefc,,15075,,122338,,,,32953,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,7661628,,,,,,[]
15374,KC,60.0,Patrick,Omameh,G,Practice Squad,"6'4""",327,1989-12-29T00:00:00,Michigan,10,OL,True,OFF,Patrick Omameh,31,8th Season,"December 29, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15374.png,10,TB,4,P.Omameh,,Scrambled,Scrambled,,,KC,SF,2013,,,True,6,4,11,,Scrambled,,302516,cb3b5df2-231e-4040-867e-5b6020457be8,8996.0,9182,,37746,18777.0,,,27216,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,7727862,http://cdn.usatsimg.com/api/download/?imageID=10281274,http://cdn.usatsimg.com/api/download/?imageID=10313505,2017-09-15T16:28:02,2017-09-28T20:56:17,,[]
13073,KC,61.0,Stefen,Wisniewski,G,Active,"6'3""",305,1989-03-22T00:00:00,Penn State,11,OL,True,OFF,Stefen Wisniewski,31,10th Season,"March 22, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13073.png,10,TB,4,S.Wisniewski,,Scrambled,Scrambled,1.0,121.0,KC,LV,2011,3.0,54.0,False,6,3,11,,Scrambled,,300273,65006631-45b1-4920-b0a3-f00277119f1e,6599.0,7441,,38009,17522.0,,,24835,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050604,http://cdn.usatsimg.com/api/download/?imageID=14872097,http://cdn.usatsimg.com/api/download/?imageID=14872099,2020-09-03T08:28:01,2020-09-03T08:28:09,,[]
22034,KC,61.0,Darryl,Williams,C,Practice Squad,"6'3""",304,1997-06-10T00:00:00,Mississippi State,0,OL,True,OFF,Darryl Williams,23,Rookie,"June 10, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22034.png,10,TB,4,D.Williams,,Scrambled,Scrambled,,,KC,KC,2020,,,True,6,3,11,,Scrambled,,308664,24c28a64-43b0-4855-a9e7-c46c7b30c15d,,14695,,91013,,,,32951,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,6496869,http://cdn.usatsimg.com/api/download/?imageID=14820124,http://cdn.usatsimg.com/api/download/?imageID=14820125,2020-08-24T19:12:09,2020-08-24T19:12:10,,[]
16981,KC,62.0,Austin,Reiter,C,Active,"6'3""",300,1991-11-27T00:00:00,South Florida,6,OL,True,OFF,Austin Reiter,29,5th Season,"November 27, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16981.png,10,TB,4,A.Reiter,,Scrambled,Scrambled,1.0,120.0,KC,WAS,2015,9.0,250.0,False,6,3,11,,Scrambled,,303403,a64aaa83-6381-4b2c-84b2-daf2002c9060,10595.0,10494,,46995,,,,28610,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050543,http://cdn.usatsimg.com/api/download/?imageID=14888552,http://cdn.usatsimg.com/api/download/?imageID=14888551,2020-09-07T03:11:10,2020-09-07T03:11:09,,[]
16486,KC,64.0,Mike,Pennel,DT,Active,"6'4""",332,1991-05-09T00:00:00,Colorado State-Pueblo,9,DL,True,DEF,Mike Pennel,29,7th Season,"May 9, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16486.png,10,TB,4,M.Pennel,941.9,Scrambled,Scrambled,3.0,130.0,KC,GB,2014,,,True,6,4,11,,Scrambled,,302201,8b9bc551-66bb-4948-849f-c0471caaeb19,,9661,652847.0,56959,19048.0,,,28085,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050537,http://cdn.usatsimg.com/api/download/?imageID=9591488,http://cdn.usatsimg.com/api/download/?imageID=12145281,2016-10-06T22:37:27,2019-02-11T12:52:01,,[]
13444,KC,67.0,Daniel,Kilgore,C,Active,"6'3""",291,1987-12-18T00:00:00,Appalachian State,11,OL,True,OFF,Daniel Kilgore,33,10th Season,"December 18, 1987",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13444.png,10,TB,4,D.Kilgore,,Scrambled,Scrambled,,,KC,SF,2011,6.0,184.0,False,6,3,11,,Scrambled,,300311,d03aa6ca-ae90-44cb-954f-507213a73b22,6669.0,7614,,51033,16277.0,,,24950,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050506,http://cdn.usatsimg.com/api/download/?imageID=14888522,http://cdn.usatsimg.com/api/download/?imageID=14888521,2020-09-07T02:58:14,2020-09-07T02:58:09,,[]
22018,KC,67.0,Lucas,Niang,OT,Voluntary Opt Out,"6'6""",315,1998-08-19T00:00:00,TCU,0,OL,True,OFF,Lucas Niang,22,Rookie,"August 19, 1998",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22018.png,10,TB,4,L.Niang,,Scrambled,Scrambled,,,KC,KC,2020,4.0,108.0,False,6,6,11,,Scrambled,,307793,a829e280-38b4-41fc-a46e-a5c8034dafd2,,14534,,120421,,,,32766,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,16,16,,,8050522,http://cdn.usatsimg.com/api/download/?imageID=14819761,http://cdn.usatsimg.com/api/download/?imageID=14819762,2020-08-24T18:31:39,2020-08-24T18:31:41,,[]
13848,KC,70.0,Kelechi,Osemele,G,Injured Reserve,"6'5""",335,1989-06-24T00:00:00,Iowa State,10,OL,True,OFF,Kelechi Osemele,31,9th Season,"June 24, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13848.png,10,TB,4,K.Osemele,,Scrambled,Scrambled,,,KC,BAL,2012,3.0,68.0,False,6,5,11,,Scrambled,,302440,45fe5280-b366-4c8a-8f2e-99fa5a4ff631,7504.0,8210,,40009,17609.0,,,25770,Scrambled,Scrambled,2020-10-12T00:00:00,Scrambled,,,,,Scrambled,Scrambled,True,,,,16,16,,,8050533,http://cdn.usatsimg.com/api/download/?imageID=13412159,http://cdn.usatsimg.com/api/download/?imageID=13421799,2019-09-25T12:58:36,2019-09-27T15:57:54,,[]
13905,KC,71.0,Mitchell,Schwartz,OT,Injured Reserve,"6'5""",320,1989-06-08T00:00:00,California,10,OL,True,OFF,Mitchell Schwartz,31,9th Season,"June 8, 1989",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13905.png,10,TB,4,M.Schwartz,,Scrambled,Scrambled,,,KC,CLE,2012,3.0,42.0,False,6,5,11,,Scrambled,,302620,8cf11162-ffe7-44ad-b5d6-8eef717b5ac2,7535.0,8205,,40963,17686.0,,,25747,Scrambled,Scrambled,2020-11-20T00:00:00,Scrambled,,,,,Scrambled,Scrambled,True,,,,16,16,,,8050550,http://cdn.usatsimg.com/api/download/?imageID=14888557,http://cdn.usatsimg.com/api/download/?imageID=14888558,2020-09-07T03:16:37,2020-09-07T03:16:39,,[]
