user_id,plan_type,signup_cohort,interaction_date,model_fired,suggestion_surfaced,user_accepted,ground_truth_correct,confidence_score,suggestion_category,time_to_decision_sec,outcome_value
C00211,pro,W09,2025-04-28,True,True,False,False,0.5118,documentation_gap,11.2,0.0
C00212,pro,W06,2025-04-18,True,True,False,True,0.7307,documentation_gap,4.0,0.0
C00212,pro,W06,2025-04-23,True,True,True,True,0.6134,diagnosis_suggestion,165.8,64.66
C00212,pro,W06,2025-04-25,True,True,True,True,0.8478,diagnosis_suggestion,9.5,132.84
C00213,pro,W06,2025-03-11,False,False,False,,,,,0.0
C00213,pro,W06,2025-04-05,True,True,False,True,0.7221,diagnosis_suggestion,5.4,0.0
C00213,pro,W06,2025-03-31,True,True,True,True,0.7336,quality_flag,7.9,34.01
C00213,pro,W06,2025-03-09,True,True,True,True,0.8712,diagnosis_suggestion,18.8,63.17
C00213,pro,W06,2025-02-05,True,True,True,False,0.501,documentation_gap,6.1,-32.45
C00213,pro,W06,2025-04-10,True,True,False,True,0.7421,coding_recommendation,12.3,0.0
C00213,pro,W06,2025-04-17,True,True,False,False,0.557,diagnosis_suggestion,7.8,0.0
C00213,pro,W06,2025-04-26,True,True,False,True,0.8531,documentation_gap,20.5,0.0
C00213,pro,W06,2025-03-18,True,True,True,True,0.8151,coding_recommendation,71.6,59.19
C00214,free,W10,2025-05-24,False,False,False,,,,,0.0
C00214,free,W10,2025-03-11,False,False,False,,,,,0.0
C00214,free,W10,2025-03-26,False,False,False,,,,,0.0
C00215,free,W12,2025-06-09,True,True,True,True,0.7986,quality_flag,8.4,105.89
C00215,free,W12,2025-03-27,True,True,False,True,0.7582,documentation_gap,11.8,0.0
C00215,free,W12,2025-05-24,True,True,False,True,0.9344,documentation_gap,9.1,0.0
C00216,free,W10,2025-05-02,False,False,False,,,,,0.0
C00216,free,W10,2025-03-13,True,True,True,True,0.7599,documentation_gap,20.4,53.81
C00216,free,W10,2025-04-15,False,False,False,,,,,0.0
C00217,basic,W03,2025-02-17,True,True,True,True,0.8042,quality_flag,11.9,46.56
C00217,basic,W03,2025-02-09,True,True,True,True,0.8051,quality_flag,18.0,34.79
C00217,basic,W03,2025-02-15,True,True,True,True,0.7882,diagnosis_suggestion,33.8,128.56
C00218,free,W08,2025-03-08,False,False,False,,,,,0.0
C00218,free,W08,2025-02-23,False,False,False,,,,,0.0
C00218,free,W08,2025-03-07,False,False,False,,,,,0.0
C00219,free,W03,2025-03-16,True,False,False,False,0.4471,diagnosis_suggestion,,0.0
C00219,free,W03,2025-04-04,False,False,False,,,,,0.0
C00219,free,W03,2025-02-15,False,False,False,,,,,0.0
C00220,basic,W11,2025-04-03,True,True,True,True,0.5977,documentation_gap,7.8,77.69
C00220,basic,W11,2025-04-06,True,True,True,True,0.8258,quality_flag,72.3,48.47
C00220,basic,W11,2025-05-04,False,False,False,,,,,0.0
C00221,free,W04,2025-02-21,True,False,False,False,0.3718,coding_recommendation,,0.0
C00221,free,W04,2025-04-11,False,False,False,,,,,0.0
C00221,free,W04,2025-03-08,True,True,True,True,0.8322,documentation_gap,28.0,29.14
C00222,basic,W03,2025-02-25,True,False,False,False,0.4564,documentation_gap,,0.0
C00222,basic,W03,2025-02-28,True,True,True,True,0.7257,diagnosis_suggestion,5.2,77.52
C00222,basic,W03,2025-01-26,True,True,False,True,0.9231,diagnosis_suggestion,29.4,0.0
C00223,basic,W02,2025-03-08,True,False,False,False,0.3738,diagnosis_suggestion,,0.0
C00223,basic,W02,2025-02-10,True,True,False,True,0.9084,documentation_gap,14.7,0.0
C00223,basic,W02,2025-01-20,False,False,False,,,,,0.0
C00224,basic,W01,2025-01-16,True,True,False,True,0.8271,documentation_gap,58.0,0.0
C00224,basic,W01,2025-01-15,True,True,False,False,0.5062,coding_recommendation,21.7,0.0
C00224,basic,W01,2025-03-05,True,True,True,True,0.8252,coding_recommendation,24.3,105.42
C00225,free,W01,2025-03-12,True,True,True,True,0.6468,documentation_gap,53.7,98.46
C00225,free,W01,2025-03-19,True,True,False,True,0.8958,diagnosis_suggestion,37.7,0.0
C00225,free,W01,2025-03-11,False,False,False,,,,,0.0
C00225,free,W01,2025-03-06,False,False,False,,,,,0.0
C00225,free,W01,2025-01-18,False,False,False,,,,,0.0
C00226,pro,W01,2025-02-06,False,False,False,,,,,0.0
C00226,pro,W01,2025-02-07,True,True,True,True,0.7774,diagnosis_suggestion,24.0,42.65
C00226,pro,W01,2025-03-07,True,True,True,True,0.6096,documentation_gap,60.5,58.53
C00227,free,W10,2025-04-30,True,True,True,True,0.797,documentation_gap,23.4,229.35
C00227,free,W10,2025-04-04,True,True,True,True,0.7455,documentation_gap,25.8,159.09
C00227,free,W10,2025-03-25,False,False,False,,,,,0.0
C00228,free,W05,2025-02-13,True,True,True,True,0.9515,quality_flag,17.5,44.88
C00228,free,W05,2025-03-20,False,False,False,,,,,0.0
C00228,free,W05,2025-01-29,False,False,False,,,,,0.0
C00229,basic,W10,2025-04-21,False,False,False,,,,,0.0
C00229,basic,W10,2025-05-25,True,True,True,True,0.7838,documentation_gap,2.8,19.98
C00229,basic,W10,2025-04-03,True,True,False,True,0.7343,quality_flag,36.0,0.0
C00230,basic,W01,2025-02-20,True,True,False,True,0.592,diagnosis_suggestion,11.6,0.0
C00230,basic,W01,2025-02-17,True,True,True,True,0.7462,quality_flag,11.8,17.4
C00230,basic,W01,2025-02-27,False,False,False,,,,,0.0
C00230,basic,W01,2025-01-18,False,False,False,,,,,0.0
C00230,basic,W01,2025-01-06,False,False,False,,,,,0.0
C00231,free,W05,2025-02-24,False,False,False,,,,,0.0
C00231,free,W05,2025-04-18,True,True,True,True,0.6673,documentation_gap,22.5,62.55
C00231,free,W05,2025-04-22,True,True,False,True,0.884,quality_flag,40.9,0.0
C00232,free,W04,2025-03-06,False,False,False,,,,,0.0
C00232,free,W04,2025-03-10,False,False,False,,,,,0.0
C00232,free,W04,2025-01-31,True,True,True,True,0.6089,quality_flag,52.7,60.92
C00233,basic,W02,2025-02-03,False,False,False,,,,,0.0
C00233,basic,W02,2025-01-24,True,True,False,True,0.8538,diagnosis_suggestion,38.3,0.0
C00233,basic,W02,2025-02-22,True,False,False,False,0.3046,quality_flag,,0.0
C00234,free,W03,2025-04-02,False,False,False,,,,,0.0
C00234,free,W03,2025-01-24,False,False,False,,,,,0.0
C00234,free,W03,2025-01-25,False,False,False,,,,,0.0
C00235,basic,W08,2025-04-12,True,True,False,True,0.8591,coding_recommendation,30.4,0.0
C00235,basic,W08,2025-03-16,True,True,True,True,0.8155,diagnosis_suggestion,19.3,33.19
C00235,basic,W08,2025-02-26,False,False,False,,,,,0.0
C00236,free,W03,2025-04-01,False,False,False,,,,,0.0
C00236,free,W03,2025-03-13,True,False,False,False,0.4926,coding_recommendation,,0.0
C00236,free,W03,2025-03-17,False,False,False,,,,,0.0
C00237,basic,W03,2025-02-02,True,False,False,False,0.3235,quality_flag,,0.0
C00237,basic,W03,2025-04-02,True,True,True,True,0.9472,quality_flag,30.4,39.74
C00237,basic,W03,2025-02-06,True,True,True,True,0.5,diagnosis_suggestion,154.6,80.65
C00238,basic,W02,2025-03-08,True,True,True,True,0.9062,documentation_gap,60.0,29.98
C00238,basic,W02,2025-02-09,True,True,True,True,0.8201,coding_recommendation,15.0,62.07
C00238,basic,W02,2025-02-11,True,True,True,True,0.9018,diagnosis_suggestion,28.5,79.21
C00239,pro,W12,2025-04-09,False,False,False,,,,,0.0
C00239,pro,W12,2025-05-06,True,True,True,True,0.912,diagnosis_suggestion,35.9,56.64
C00239,pro,W12,2025-05-31,True,True,False,True,0.6779,documentation_gap,16.8,0.0
C00240,basic,W05,2025-04-07,True,False,False,False,0.3,diagnosis_suggestion,,0.0
C00240,basic,W05,2025-03-25,True,True,True,True,0.8274,documentation_gap,39.3,85.67
C00240,basic,W05,2025-04-14,True,True,True,True,0.8209,diagnosis_suggestion,34.1,42.92
C00240,basic,W05,2025-02-18,True,True,True,True,0.8952,quality_flag,11.1,115.76
C00241,pro,W02,2025-02-04,True,True,True,True,0.619,documentation_gap,13.0,24.5
C00241,pro,W02,2025-02-21,True,True,True,True,0.7348,diagnosis_suggestion,8.4,78.72
C00241,pro,W02,2025-03-15,True,True,True,True,0.5,documentation_gap,28.0,37.97
C00242,free,W10,2025-04-05,True,True,False,True,0.8553,diagnosis_suggestion,36.9,0.0
C00242,free,W10,2025-03-24,False,False,False,,,,,0.0
C00242,free,W10,2025-05-13,False,False,False,,,,,0.0
C00243,basic,W10,2025-03-12,True,True,True,True,0.9242,diagnosis_suggestion,10.5,61.14
C00243,basic,W10,2025-03-12,False,False,False,,,,,0.0
C00243,basic,W10,2025-05-11,True,True,False,True,0.7434,quality_flag,23.1,0.0
C00243,basic,W10,2025-04-14,False,False,False,,,,,0.0
C00244,free,W12,2025-03-25,False,False,False,,,,,0.0
C00244,free,W12,2025-04-22,True,True,False,True,0.5819,diagnosis_suggestion,17.3,0.0
C00244,free,W12,2025-04-11,True,True,True,True,0.9174,diagnosis_suggestion,15.2,86.7
C00245,pro,W07,2025-04-06,True,True,True,True,0.9345,documentation_gap,16.1,14.57
C00245,pro,W07,2025-03-10,True,False,False,False,0.3854,documentation_gap,,0.0
C00245,pro,W07,2025-03-10,True,True,True,True,0.8057,documentation_gap,16.6,44.85
C00246,free,W10,2025-05-11,False,False,False,,,,,0.0
C00246,free,W10,2025-04-09,True,True,False,True,0.7603,documentation_gap,17.7,0.0
C00246,free,W10,2025-05-25,False,False,False,,,,,0.0
C00247,basic,W08,2025-04-28,True,True,True,True,0.8376,coding_recommendation,17.8,42.95
C00247,basic,W08,2025-03-04,False,False,False,,,,,0.0
C00247,basic,W08,2025-05-06,True,True,True,True,0.9162,diagnosis_suggestion,3.5,58.07
C00248,free,W06,2025-03-29,True,True,True,False,0.7818,documentation_gap,25.8,-26.24
C00248,free,W06,2025-02-11,False,False,False,,,,,0.0
C00248,free,W06,2025-03-05,False,False,False,,,,,0.0
C00249,basic,W09,2025-03-14,True,True,True,True,0.8971,diagnosis_suggestion,33.6,38.78
C00249,basic,W09,2025-04-09,True,False,False,False,0.3546,coding_recommendation,,0.0
C00249,basic,W09,2025-02-26,True,True,True,True,0.8511,documentation_gap,37.9,70.19
C00249,basic,W09,2025-04-01,False,False,False,,,,,0.0
C00250,free,W05,2025-02-16,True,True,False,True,0.8162,diagnosis_suggestion,37.1,0.0
C00250,free,W05,2025-02-15,False,False,False,,,,,0.0
C00250,free,W05,2025-03-21,True,True,True,True,0.7825,quality_flag,8.8,48.32
C00251,free,W06,2025-03-03,False,False,False,,,,,0.0
C00251,free,W06,2025-03-18,True,False,False,False,0.4486,coding_recommendation,,0.0
C00251,free,W06,2025-02-16,True,False,False,False,0.3,documentation_gap,,0.0
C00252,free,W04,2025-03-19,False,False,False,,,,,0.0
C00252,free,W04,2025-04-12,False,False,False,,,,,0.0
C00252,free,W04,2025-02-24,False,False,False,,,,,0.0
C00253,pro,W09,2025-03-23,True,True,True,False,0.7967,documentation_gap,18.1,-14.5
C00253,pro,W09,2025-04-03,True,True,False,False,0.7132,documentation_gap,12.1,0.0
C00253,pro,W09,2025-03-11,True,False,False,False,0.3,documentation_gap,,0.0
C00254,basic,W02,2025-03-25,True,True,True,True,0.7596,diagnosis_suggestion,14.4,78.92
C00254,basic,W02,2025-01-28,True,True,False,True,0.7901,diagnosis_suggestion,12.3,0.0
C00254,basic,W02,2025-01-14,True,True,False,False,0.625,quality_flag,12.7,0.0
C00255,free,W01,2025-01-13,False,False,False,,,,,0.0
C00255,free,W01,2025-01-24,False,False,False,,,,,0.0
C00255,free,W01,2025-02-19,True,False,False,False,0.314,coding_recommendation,,0.0
C00256,pro,W11,2025-05-05,True,False,False,False,0.3,documentation_gap,,0.0
C00256,pro,W11,2025-05-29,True,True,False,True,0.8142,quality_flag,36.5,0.0
C00256,pro,W11,2025-04-24,True,True,True,True,0.9253,documentation_gap,13.7,27.84
C00257,free,W06,2025-02-11,True,True,True,True,0.8086,documentation_gap,14.8,134.76
C00257,free,W06,2025-03-31,True,True,False,True,0.5653,documentation_gap,11.0,0.0
C00257,free,W06,2025-03-26,False,False,False,,,,,0.0
C00258,free,W12,2025-04-07,False,False,False,,,,,0.0
C00258,free,W12,2025-03-19,True,True,True,False,0.5728,coding_recommendation,18.5,-18.05
C00258,free,W12,2025-06-04,True,True,False,True,0.8479,diagnosis_suggestion,14.4,0.0
C00259,free,W06,2025-04-19,True,True,True,True,0.8492,diagnosis_suggestion,99.0,41.54
C00259,free,W06,2025-03-17,False,False,False,,,,,0.0
C00259,free,W06,2025-04-18,False,False,False,,,,,0.0
C00259,free,W06,2025-04-02,True,True,False,False,0.6069,documentation_gap,10.7,0.0
C00260,basic,W06,2025-04-10,True,False,False,False,0.4908,documentation_gap,,0.0
C00260,basic,W06,2025-03-03,True,True,True,True,0.59,diagnosis_suggestion,42.6,50.47
C00260,basic,W06,2025-02-25,True,True,False,False,0.679,coding_recommendation,24.4,0.0
C00261,basic,W06,2025-03-19,True,True,True,True,0.7786,coding_recommendation,20.7,13.03
C00261,basic,W06,2025-03-24,True,True,False,True,0.8879,documentation_gap,9.4,0.0
C00261,basic,W06,2025-02-14,False,False,False,,,,,0.0
C00262,free,W04,2025-02-12,True,True,True,True,0.9302,documentation_gap,17.6,66.62
C00262,free,W04,2025-03-23,False,False,False,,,,,0.0
C00262,free,W04,2025-04-08,False,False,False,,,,,0.0
C00263,free,W11,2025-03-23,True,False,False,False,0.3662,documentation_gap,,0.0
C00263,free,W11,2025-03-15,False,False,False,,,,,0.0
C00263,free,W11,2025-04-09,True,True,False,True,0.9174,diagnosis_suggestion,91.7,0.0
C00264,free,W09,2025-03-21,True,True,False,True,0.7971,diagnosis_suggestion,28.8,0.0
C00264,free,W09,2025-04-13,True,True,True,True,0.9552,documentation_gap,14.9,45.06
C00264,free,W09,2025-03-24,False,False,False,,,,,0.0
C00265,basic,W07,2025-02-13,True,False,False,False,0.3,documentation_gap,,0.0
C00265,basic,W07,2025-02-16,True,True,False,True,0.5,coding_recommendation,25.1,0.0
C00265,basic,W07,2025-04-13,True,True,True,True,0.7426,diagnosis_suggestion,61.1,24.2
C00266,basic,W08,2025-03-14,False,False,False,,,,,0.0
C00266,basic,W08,2025-02-22,False,False,False,,,,,0.0
C00266,basic,W08,2025-04-29,True,True,False,True,0.6345,documentation_gap,21.9,0.0
C00267,free,W08,2025-03-11,False,False,False,,,,,0.0
C00267,free,W08,2025-03-31,False,False,False,,,,,0.0
C00267,free,W08,2025-02-24,True,True,False,True,0.7648,quality_flag,7.1,0.0
C00268,pro,W12,2025-04-17,True,True,True,True,0.9533,documentation_gap,18.4,175.1
C00268,pro,W12,2025-04-10,True,True,True,True,0.8213,coding_recommendation,7.3,60.41
C00268,pro,W12,2025-06-09,False,False,False,,,,,0.0
C00269,basic,W10,2025-05-17,True,True,True,True,0.8605,quality_flag,7.2,66.5
C00269,basic,W10,2025-04-30,True,True,True,True,0.7248,documentation_gap,10.5,60.68
C00269,basic,W10,2025-03-19,False,False,False,,,,,0.0
C00270,free,W11,2025-05-08,True,True,True,True,0.9513,diagnosis_suggestion,16.6,50.82
C00270,free,W11,2025-05-26,False,False,False,,,,,0.0
C00270,free,W11,2025-04-01,True,True,False,True,0.5,documentation_gap,6.3,0.0
C00271,pro,W04,2025-04-01,True,True,True,True,0.9487,documentation_gap,33.2,31.8
C00271,pro,W04,2025-01-30,True,True,True,True,0.6776,diagnosis_suggestion,4.8,36.81
C00271,pro,W04,2025-02-01,True,True,True,True,0.9283,diagnosis_suggestion,53.6,87.39
C00272,pro,W06,2025-03-13,True,True,True,True,0.914,documentation_gap,13.7,83.76
C00272,pro,W06,2025-03-08,True,True,True,False,0.6978,documentation_gap,47.7,-20.47
C00272,pro,W06,2025-03-18,True,True,True,True,0.983,coding_recommendation,11.7,11.72
C00273,pro,W12,2025-06-07,True,True,False,True,0.9593,diagnosis_suggestion,8.7,0.0
C00273,pro,W12,2025-03-25,False,False,False,,,,,0.0
C00273,pro,W12,2025-04-05,True,True,True,True,0.9273,coding_recommendation,34.4,60.34
C00274,free,W07,2025-02-13,True,True,True,True,0.6729,documentation_gap,21.8,13.62
C00274,free,W07,2025-04-14,True,True,True,True,0.641,documentation_gap,15.9,42.85
C00274,free,W07,2025-04-23,False,False,False,,,,,0.0
C00275,pro,W06,2025-03-06,True,True,False,True,0.8257,coding_recommendation,35.2,0.0
C00275,pro,W06,2025-04-25,True,True,True,True,0.8845,coding_recommendation,108.2,124.07
C00275,pro,W06,2025-04-01,True,True,True,True,0.8398,coding_recommendation,14.8,65.09
C00275,pro,W06,2025-04-22,True,True,False,True,0.5,documentation_gap,27.5,0.0
C00275,pro,W06,2025-02-11,True,True,True,False,0.5281,diagnosis_suggestion,42.6,-10.9
C00275,pro,W06,2025-03-25,False,False,False,,,,,0.0
C00276,free,W06,2025-04-02,True,True,False,True,0.8358,documentation_gap,6.4,0.0
C00276,free,W06,2025-03-03,False,False,False,,,,,0.0
C00276,free,W06,2025-04-27,True,False,False,False,0.3637,coding_recommendation,,0.0
C00277,pro,W07,2025-03-20,False,False,False,,,,,0.0
C00277,pro,W07,2025-04-16,True,True,True,True,0.7833,diagnosis_suggestion,15.9,53.19
C00277,pro,W07,2025-03-20,True,True,True,True,0.94,coding_recommendation,21.2,89.31
C00278,free,W09,2025-04-07,False,False,False,,,,,0.0
C00278,free,W09,2025-03-01,False,False,False,,,,,0.0
C00278,free,W09,2025-05-02,True,True,True,True,0.7099,quality_flag,45.4,67.0
C00278,free,W09,2025-04-11,False,False,False,,,,,0.0
C00279,pro,W08,2025-04-22,False,False,False,,,,,0.0
C00279,pro,W08,2025-02-25,True,True,False,False,0.7096,coding_recommendation,135.7,0.0
C00279,pro,W08,2025-03-17,True,True,True,False,0.7687,diagnosis_suggestion,8.5,-38.52
C00280,free,W03,2025-03-19,False,False,False,,,,,0.0
C00280,free,W03,2025-02-13,True,True,True,True,0.8582,documentation_gap,7.1,36.81
C00280,free,W03,2025-01-21,False,False,False,,,,,0.0
C00281,pro,W12,2025-06-04,True,True,False,False,0.5787,documentation_gap,35.3,0.0
C00281,pro,W12,2025-05-02,True,True,True,True,0.7869,coding_recommendation,11.3,38.37
C00281,pro,W12,2025-04-01,True,True,True,True,0.9365,coding_recommendation,26.7,30.8
C00282,basic,W03,2025-02-19,True,False,False,False,0.4989,documentation_gap,,0.0
C00282,basic,W03,2025-03-15,True,True,True,True,0.8534,diagnosis_suggestion,16.4,29.89
C00282,basic,W03,2025-02-12,True,True,True,True,0.8556,diagnosis_suggestion,43.1,54.06
C00283,free,W02,2025-01-10,False,False,False,,,,,0.0
C00283,free,W02,2025-02-23,True,True,True,True,0.9192,diagnosis_suggestion,10.0,84.33
C00283,free,W02,2025-01-09,True,True,True,True,0.9582,documentation_gap,14.9,17.05
C00284,basic,W06,2025-04-07,True,True,True,False,0.5205,quality_flag,4.3,-10.26
C00284,basic,W06,2025-02-18,True,True,True,True,0.671,coding_recommendation,15.7,52.63
C00284,basic,W06,2025-03-28,False,False,False,,,,,0.0
C00284,basic,W06,2025-03-18,True,True,True,True,0.6376,diagnosis_suggestion,34.3,18.59
C00284,basic,W06,2025-02-16,True,True,True,True,0.7946,coding_recommendation,8.4,215.97
C00284,basic,W06,2025-03-09,True,True,True,True,0.691,documentation_gap,4.5,40.35
C00284,basic,W06,2025-03-03,True,True,False,True,0.8738,coding_recommendation,60.1,0.0
C00285,pro,W07,2025-03-05,False,False,False,,,,,0.0
C00285,pro,W07,2025-04-01,True,True,True,True,0.6218,diagnosis_suggestion,12.1,56.35
C00285,pro,W07,2025-03-04,True,True,True,True,0.9072,quality_flag,34.0,41.77
C00286,free,W09,2025-03-12,False,False,False,,,,,0.0
C00286,free,W09,2025-05-01,False,False,False,,,,,0.0
C00286,free,W09,2025-03-26,True,True,True,True,0.8936,diagnosis_suggestion,36.9,64.07
C00286,free,W09,2025-03-30,True,True,True,True,0.8196,quality_flag,12.4,59.37
C00287,basic,W06,2025-04-02,False,False,False,,,,,0.0
C00287,basic,W06,2025-02-17,True,False,False,False,0.4438,diagnosis_suggestion,,0.0
C00287,basic,W06,2025-02-28,True,True,True,True,0.6932,coding_recommendation,22.0,61.04
C00288,pro,W09,2025-03-14,True,True,True,True,0.9439,coding_recommendation,30.1,70.93
C00288,pro,W09,2025-03-17,True,True,False,True,0.8688,coding_recommendation,25.7,0.0
C00288,pro,W09,2025-03-06,False,False,False,,,,,0.0
C00289,basic,W02,2025-02-07,False,False,False,,,,,0.0
C00289,basic,W02,2025-01-29,True,True,False,True,0.5084,coding_recommendation,10.7,0.0
C00289,basic,W02,2025-02-16,True,True,True,True,0.7006,coding_recommendation,13.6,23.39
C00289,basic,W02,2025-01-27,True,True,False,False,0.8067,quality_flag,16.1,0.0
C00289,basic,W02,2025-02-06,False,False,False,,,,,0.0
C00289,basic,W02,2025-03-31,True,True,True,True,0.8969,quality_flag,18.3,50.09
C00290,free,W04,2025-03-30,True,True,True,True,0.5,documentation_gap,8.8,15.7
C00290,free,W04,2025-03-10,True,True,False,True,0.6917,documentation_gap,30.1,0.0
C00290,free,W04,2025-02-22,True,True,False,True,0.8544,documentation_gap,17.5,0.0
C00291,basic,W01,2025-02-14,False,False,False,,,,,0.0
C00291,basic,W01,2025-01-07,True,True,True,True,0.9111,coding_recommendation,18.2,53.8
C00291,basic,W01,2025-03-06,True,True,False,True,0.8615,diagnosis_suggestion,80.0,0.0
C00292,pro,W06,2025-03-21,True,True,True,True,0.913,coding_recommendation,36.2,35.75
C00292,pro,W06,2025-04-27,True,True,True,True,0.8822,coding_recommendation,26.9,36.3
C00292,pro,W06,2025-03-08,False,False,False,,,,,0.0
C00293,pro,W03,2025-02-09,False,False,False,,,,,0.0
C00293,pro,W03,2025-02-10,True,True,False,True,0.9227,documentation_gap,12.1,0.0
C00293,pro,W03,2025-02-14,True,True,True,True,0.5035,diagnosis_suggestion,13.5,96.93
C00294,basic,W10,2025-05-05,True,True,True,True,0.7918,documentation_gap,12.5,93.84
C00294,basic,W10,2025-04-02,True,True,True,True,0.924,quality_flag,44.6,43.45
C00294,basic,W10,2025-04-05,True,True,True,True,0.7593,documentation_gap,15.2,15.76
C00295,free,W06,2025-03-03,True,True,True,True,0.8903,documentation_gap,36.7,62.97
C00295,free,W06,2025-02-22,True,False,False,False,0.3482,coding_recommendation,,0.0
C00295,free,W06,2025-03-29,True,True,False,True,0.774,diagnosis_suggestion,15.1,0.0
C00296,basic,W01,2025-03-18,False,False,False,,,,,0.0
C00296,basic,W01,2025-03-19,False,False,False,,,,,0.0
C00296,basic,W01,2025-01-01,True,True,False,True,0.7186,coding_recommendation,7.5,0.0
C00297,basic,W08,2025-03-19,True,True,True,True,0.7137,diagnosis_suggestion,22.5,44.31
C00297,basic,W08,2025-05-11,False,False,False,,,,,0.0
C00297,basic,W08,2025-03-18,True,False,False,False,0.4279,diagnosis_suggestion,,0.0
C00298,free,W06,2025-04-10,False,False,False,,,,,0.0
C00298,free,W06,2025-03-28,False,False,False,,,,,0.0
C00298,free,W06,2025-02-07,False,False,False,,,,,0.0
C00299,basic,W12,2025-04-09,True,True,True,True,0.8777,diagnosis_suggestion,13.6,7.75
C00299,basic,W12,2025-03-21,True,True,True,True,0.8376,diagnosis_suggestion,32.0,69.3
C00299,basic,W12,2025-04-25,True,True,False,True,0.5428,documentation_gap,16.6,0.0
C00300,pro,W07,2025-03-22,False,False,False,,,,,0.0
C00300,pro,W07,2025-03-24,True,True,False,True,0.6775,diagnosis_suggestion,36.0,0.0
C00300,pro,W07,2025-03-23,True,True,True,False,0.553,diagnosis_suggestion,50.6,-22.8
C00301,free,W09,2025-05-05,True,True,False,True,0.5,coding_recommendation,21.8,0.0
C00301,free,W09,2025-03-07,True,True,True,True,0.9269,documentation_gap,27.7,22.84
C00301,free,W09,2025-04-10,True,True,True,True,0.7095,coding_recommendation,10.5,61.11
C00302,free,W04,2025-04-12,False,False,False,,,,,0.0
C00302,free,W04,2025-03-29,False,False,False,,,,,0.0
C00302,free,W04,2025-03-12,True,False,False,False,0.4258,documentation_gap,,0.0
C00303,free,W04,2025-02-08,True,True,True,True,0.5911,diagnosis_suggestion,8.4,50.13
C00303,free,W04,2025-03-28,False,False,False,,,,,0.0
C00303,free,W04,2025-03-26,True,True,True,True,0.8647,diagnosis_suggestion,10.9,43.11
C00304,basic,W10,2025-03-10,False,False,False,,,,,0.0
C00304,basic,W10,2025-05-24,True,True,True,True,0.8362,diagnosis_suggestion,9.2,160.63
C00304,basic,W10,2025-05-01,True,True,False,False,0.5786,diagnosis_suggestion,33.8,0.0
C00305,basic,W04,2025-02-23,False,False,False,,,,,0.0
C00305,basic,W04,2025-02-18,False,False,False,,,,,0.0
C00305,basic,W04,2025-04-07,True,True,True,False,0.5436,diagnosis_suggestion,5.6,-16.06
C00306,free,W02,2025-03-08,True,True,False,True,0.6718,coding_recommendation,18.8,0.0
C00306,free,W02,2025-01-15,False,False,False,,,,,0.0
C00306,free,W02,2025-01-27,True,True,False,False,0.6445,diagnosis_suggestion,20.3,0.0
C00307,free,W03,2025-02-19,True,True,True,True,0.7741,diagnosis_suggestion,11.4,47.34
C00307,free,W03,2025-03-10,False,False,False,,,,,0.0
C00307,free,W03,2025-03-13,True,True,True,True,0.8523,documentation_gap,38.1,27.23
C00308,pro,W06,2025-02-06,True,False,False,False,0.3786,documentation_gap,,0.0
C00308,pro,W06,2025-04-12,True,True,True,True,0.8417,coding_recommendation,44.7,101.54
C00308,pro,W06,2025-03-10,True,True,True,False,0.6789,documentation_gap,16.8,-11.91
C00309,free,W02,2025-01-13,False,False,False,,,,,0.0
C00309,free,W02,2025-03-13,False,False,False,,,,,0.0
C00309,free,W02,2025-01-22,False,False,False,,,,,0.0
C00310,pro,W09,2025-05-11,True,True,True,True,0.9006,diagnosis_suggestion,41.9,22.03
C00310,pro,W09,2025-05-09,True,True,False,True,0.8381,quality_flag,17.4,0.0
C00310,pro,W09,2025-03-16,True,True,False,True,0.7841,quality_flag,20.0,0.0
C00310,pro,W09,2025-04-29,True,True,False,True,0.5509,quality_flag,25.2,0.0
C00310,pro,W09,2025-03-10,True,True,True,True,0.628,quality_flag,16.4,43.77
C00310,pro,W09,2025-05-17,True,True,True,True,0.9426,diagnosis_suggestion,34.7,42.41
C00311,basic,W10,2025-04-30,True,True,True,True,0.8132,coding_recommendation,68.8,140.25
C00311,basic,W10,2025-04-09,True,True,False,True,0.5,documentation_gap,12.2,0.0
C00311,basic,W10,2025-03-24,True,True,False,True,0.9359,documentation_gap,23.2,0.0
C00312,pro,W03,2025-01-17,True,True,False,True,0.8505,diagnosis_suggestion,6.1,0.0
C00312,pro,W03,2025-02-11,True,True,True,True,0.8725,diagnosis_suggestion,29.1,19.43
C00312,pro,W03,2025-02-02,True,True,True,True,0.8147,coding_recommendation,36.3,58.92
C00313,free,W10,2025-03-24,True,True,False,True,0.6097,documentation_gap,43.8,0.0
C00313,free,W10,2025-05-18,False,False,False,,,,,0.0
C00313,free,W10,2025-04-18,False,False,False,,,,,0.0
C00313,free,W10,2025-05-18,True,True,False,True,0.8139,documentation_gap,7.0,0.0
C00313,free,W10,2025-03-23,True,True,True,True,0.9128,diagnosis_suggestion,19.3,61.94
C00313,free,W10,2025-03-12,False,False,False,,,,,0.0
C00314,pro,W03,2025-02-19,True,True,True,True,0.5,diagnosis_suggestion,24.2,33.0
C00314,pro,W03,2025-02-05,True,False,False,False,0.3791,documentation_gap,,0.0
C00314,pro,W03,2025-01-16,True,True,True,True,0.7852,documentation_gap,10.1,32.0
C00315,free,W06,2025-04-25,True,True,False,False,0.6823,documentation_gap,47.2,0.0
