user_id,plan_type,signup_cohort,interaction_date,model_fired,suggestion_surfaced,user_accepted,ground_truth_correct,confidence_score,suggestion_category,time_to_decision_sec,outcome_value
C00922,pro,W11,2025-04-24,False,False,False,,,,,0.0
C00922,pro,W11,2025-05-17,True,True,True,True,0.9391,cart_recovery,10.5,42.43
C00922,pro,W11,2025-05-20,True,True,True,True,0.7601,cart_recovery,38.5,53.22
C00922,pro,W11,2025-04-15,True,True,True,True,0.5449,cart_recovery,15.7,28.23
C00922,pro,W11,2025-05-27,True,True,True,True,0.8893,cart_recovery,21.3,42.74
C00923,free,W11,2025-05-25,False,False,False,,,,,0.0
C00923,free,W11,2025-05-24,False,False,False,,,,,0.0
C00923,free,W11,2025-03-19,True,True,True,True,0.819,cross_sell_upsell,12.0,43.02
C00924,free,W08,2025-04-13,False,False,False,,,,,0.0
C00924,free,W08,2025-04-06,True,True,True,True,0.5341,cross_sell_upsell,5.0,38.78
C00924,free,W08,2025-04-14,False,False,False,,,,,0.0
C00925,basic,W01,2025-03-08,False,False,False,,,,,0.0
C00925,basic,W01,2025-01-20,True,False,False,False,0.3,cross_sell_upsell,,0.0
C00925,basic,W01,2025-01-03,True,False,False,False,0.4533,product_recommendation,,0.0
C00926,pro,W08,2025-04-28,True,True,True,True,0.7845,cart_recovery,20.6,82.86
C00926,pro,W08,2025-03-10,True,False,False,False,0.4241,product_recommendation,,0.0
C00926,pro,W08,2025-03-14,True,True,True,True,0.685,product_recommendation,35.9,23.04
C00926,pro,W08,2025-04-14,True,True,True,True,0.6446,product_recommendation,30.0,39.29
C00927,pro,W07,2025-04-07,True,True,False,True,0.9617,product_recommendation,14.4,0.0
C00927,pro,W07,2025-02-19,True,True,True,True,0.9782,product_recommendation,15.0,43.62
C00927,pro,W07,2025-04-17,True,True,True,False,0.6246,search_relevance,7.7,-13.02
C00928,pro,W09,2025-04-03,True,True,False,True,0.8529,cart_recovery,9.8,0.0
C00928,pro,W09,2025-04-29,True,True,True,True,0.8504,cart_recovery,20.1,80.09
C00928,pro,W09,2025-04-21,True,False,False,False,0.4263,cross_sell_upsell,,0.0
C00929,pro,W11,2025-04-01,True,True,True,True,0.5538,cross_sell_upsell,10.4,41.97
C00929,pro,W11,2025-05-17,True,True,True,True,0.9002,cross_sell_upsell,46.9,170.86
C00929,pro,W11,2025-04-13,True,True,False,True,0.6803,cart_recovery,59.1,0.0
C00930,basic,W04,2025-04-13,False,False,False,,,,,0.0
C00930,basic,W04,2025-04-03,True,True,True,False,0.7829,cross_sell_upsell,54.3,-16.87
C00930,basic,W04,2025-01-22,True,True,True,True,0.6438,cross_sell_upsell,3.9,116.78
C00931,free,W10,2025-04-02,False,False,False,,,,,0.0
C00931,free,W10,2025-04-20,True,True,True,True,0.7227,cart_recovery,10.5,44.7
C00931,free,W10,2025-04-07,False,False,False,,,,,0.0
C00932,free,W06,2025-04-09,True,True,False,False,0.7853,product_recommendation,39.5,0.0
C00932,free,W06,2025-04-12,False,False,False,,,,,0.0
C00932,free,W06,2025-03-01,False,False,False,,,,,0.0
C00933,basic,W04,2025-03-10,True,True,False,True,0.7473,product_recommendation,101.8,0.0
C00933,basic,W04,2025-02-12,True,True,False,True,0.9515,search_relevance,37.6,0.0
C00933,basic,W04,2025-03-12,True,True,True,True,0.8171,product_recommendation,7.3,47.46
C00934,free,W04,2025-02-09,True,True,False,True,0.8898,search_relevance,18.3,0.0
C00934,free,W04,2025-02-10,False,False,False,,,,,0.0
C00934,free,W04,2025-04-03,True,False,False,False,0.4746,product_recommendation,,0.0
C00935,basic,W09,2025-05-15,True,True,True,True,0.5,cart_recovery,6.5,26.72
C00935,basic,W09,2025-04-09,False,False,False,,,,,0.0
C00935,basic,W09,2025-03-30,True,False,False,False,0.3734,product_recommendation,,0.0
C00936,free,W01,2025-02-07,True,True,True,True,0.9171,cart_recovery,35.0,34.44
C00936,free,W01,2025-01-28,True,True,False,True,0.7782,cross_sell_upsell,16.3,0.0
C00936,free,W01,2025-02-26,True,True,True,True,0.8093,cart_recovery,110.3,9.88
C00937,free,W10,2025-04-27,False,False,False,,,,,0.0
C00937,free,W10,2025-04-24,False,False,False,,,,,0.0
C00937,free,W10,2025-04-22,True,True,False,False,0.6112,cart_recovery,16.7,0.0
C00937,free,W10,2025-05-11,True,True,True,True,0.957,product_recommendation,2.6,43.58
C00937,free,W10,2025-03-27,True,True,False,False,0.5899,search_relevance,53.5,0.0
C00937,free,W10,2025-05-26,False,False,False,,,,,0.0
C00937,free,W10,2025-03-21,True,False,False,False,0.3272,product_recommendation,,0.0
C00938,free,W07,2025-02-24,False,False,False,,,,,0.0
C00938,free,W07,2025-03-24,True,True,False,False,0.5469,product_recommendation,11.2,0.0
C00938,free,W07,2025-03-18,False,False,False,,,,,0.0
C00939,free,W12,2025-04-18,False,False,False,,,,,0.0
C00939,free,W12,2025-05-20,True,True,False,True,0.7204,cart_recovery,16.4,0.0
C00939,free,W12,2025-04-11,False,False,False,,,,,0.0
C00940,free,W08,2025-03-29,False,False,False,,,,,0.0
C00940,free,W08,2025-04-04,True,True,True,True,0.7475,cart_recovery,37.7,132.43
C00940,free,W08,2025-04-02,False,False,False,,,,,0.0
C00941,free,W06,2025-03-21,True,True,False,True,0.7678,product_recommendation,14.9,0.0
C00941,free,W06,2025-04-07,False,False,False,,,,,0.0
C00941,free,W06,2025-04-27,False,False,False,,,,,0.0
C00942,basic,W01,2025-01-03,True,True,True,True,0.8429,cross_sell_upsell,19.5,38.27
C00942,basic,W01,2025-03-08,True,True,False,True,0.8684,cart_recovery,27.7,0.0
C00942,basic,W01,2025-02-13,True,True,True,False,0.5499,search_relevance,22.5,-11.82
C00943,free,W06,2025-02-06,False,False,False,,,,,0.0
C00943,free,W06,2025-02-21,True,True,True,True,0.7526,product_recommendation,17.2,171.94
C00943,free,W06,2025-04-20,False,False,False,,,,,0.0
C00944,free,W04,2025-04-14,True,True,True,False,0.5358,search_relevance,70.2,-15.73
C00944,free,W04,2025-02-15,False,False,False,,,,,0.0
C00944,free,W04,2025-03-31,False,False,False,,,,,0.0
C00945,pro,W11,2025-05-26,True,True,False,True,0.8377,cross_sell_upsell,30.6,0.0
C00945,pro,W11,2025-05-20,True,True,True,True,0.7073,product_recommendation,6.2,246.7
C00945,pro,W11,2025-04-23,True,True,False,True,0.7535,product_recommendation,25.0,0.0
C00946,free,W08,2025-03-07,False,False,False,,,,,0.0
C00946,free,W08,2025-04-19,True,True,False,True,0.8325,product_recommendation,22.4,0.0
C00946,free,W08,2025-03-21,False,False,False,,,,,0.0
C00947,free,W07,2025-04-03,False,False,False,,,,,0.0
C00947,free,W07,2025-04-27,True,True,False,True,0.8935,cart_recovery,38.1,0.0
C00947,free,W07,2025-02-28,False,False,False,,,,,0.0
C00948,free,W08,2025-03-05,False,False,False,,,,,0.0
C00948,free,W08,2025-04-22,False,False,False,,,,,0.0
C00948,free,W08,2025-03-09,False,False,False,,,,,0.0
C00949,free,W01,2025-02-20,False,False,False,,,,,0.0
C00949,free,W01,2025-02-05,True,False,False,False,0.3,product_recommendation,,0.0
C00949,free,W01,2025-03-22,False,False,False,,,,,0.0
C00950,basic,W10,2025-03-07,True,True,True,True,0.613,cross_sell_upsell,55.0,117.01
C00950,basic,W10,2025-05-27,True,True,True,True,0.6829,product_recommendation,18.8,36.91
C00950,basic,W10,2025-03-15,True,True,True,True,0.8527,search_relevance,47.3,138.7
C00951,free,W12,2025-04-27,True,True,False,True,0.929,cart_recovery,37.6,0.0
C00951,free,W12,2025-04-26,False,False,False,,,,,0.0
C00951,free,W12,2025-05-08,False,False,False,,,,,0.0
C00952,pro,W09,2025-04-06,True,True,True,True,0.7579,product_recommendation,21.2,103.69
C00952,pro,W09,2025-04-06,True,True,True,True,0.8463,product_recommendation,19.5,124.89
C00952,pro,W09,2025-03-18,True,True,True,True,0.5106,search_relevance,36.8,103.56
C00953,basic,W10,2025-03-12,True,True,False,True,0.9363,cross_sell_upsell,52.4,0.0
C00953,basic,W10,2025-03-18,True,True,True,True,0.6863,product_recommendation,8.9,60.48
C00953,basic,W10,2025-04-29,True,True,True,True,0.7269,product_recommendation,16.2,20.43
C00954,free,W10,2025-03-18,False,False,False,,,,,0.0
C00954,free,W10,2025-05-13,False,False,False,,,,,0.0
C00954,free,W10,2025-04-10,False,False,False,,,,,0.0
C00955,basic,W03,2025-01-29,True,True,True,True,0.685,product_recommendation,12.3,62.59
C00955,basic,W03,2025-03-16,True,True,True,True,0.9655,cross_sell_upsell,65.6,43.97
C00955,basic,W03,2025-02-03,True,False,False,False,0.3943,product_recommendation,,0.0
C00956,free,W02,2025-03-04,True,True,False,True,0.7166,product_recommendation,6.3,0.0
C00956,free,W02,2025-03-16,False,False,False,,,,,0.0
C00956,free,W02,2025-03-07,True,True,False,True,0.9465,product_recommendation,13.9,0.0
C00957,basic,W09,2025-04-21,True,True,True,True,0.7161,product_recommendation,63.1,109.9
C00957,basic,W09,2025-04-17,True,True,True,True,0.8688,product_recommendation,12.0,111.7
C00957,basic,W09,2025-04-29,True,True,True,True,0.8058,cart_recovery,23.7,61.05
C00958,basic,W01,2025-02-16,False,False,False,,,,,0.0
C00958,basic,W01,2025-02-16,True,True,True,False,0.5149,cart_recovery,8.2,-20.33
C00958,basic,W01,2025-01-16,True,True,False,True,0.783,search_relevance,18.4,0.0
C00959,basic,W06,2025-02-25,True,True,True,False,0.6094,product_recommendation,8.7,-26.66
C00959,basic,W06,2025-02-24,False,False,False,,,,,0.0
C00959,basic,W06,2025-03-19,True,True,True,True,0.8874,search_relevance,28.8,28.3
C00960,free,W05,2025-02-14,True,True,False,True,0.5539,cross_sell_upsell,36.8,0.0
C00960,free,W05,2025-04-20,True,True,False,False,0.5746,product_recommendation,27.5,0.0
C00960,free,W05,2025-04-11,False,False,False,,,,,0.0
C00961,pro,W12,2025-04-15,True,True,False,False,0.5952,cross_sell_upsell,4.2,0.0
C00961,pro,W12,2025-06-04,True,True,True,True,0.6196,cross_sell_upsell,10.1,47.47
C00961,pro,W12,2025-04-12,True,True,True,True,0.7015,product_recommendation,8.8,22.9
C00962,pro,W12,2025-04-12,True,True,True,True,0.684,cross_sell_upsell,38.9,63.39
C00962,pro,W12,2025-03-23,True,True,True,True,0.928,cart_recovery,3.0,32.4
C00962,pro,W12,2025-04-13,True,True,True,True,0.8406,product_recommendation,78.0,189.42
C00963,free,W11,2025-05-03,True,True,True,True,0.8085,product_recommendation,4.7,42.26
C00963,free,W11,2025-05-30,False,False,False,,,,,0.0
C00963,free,W11,2025-05-16,False,False,False,,,,,0.0
C00964,free,W04,2025-02-01,False,False,False,,,,,0.0
C00964,free,W04,2025-02-28,True,True,False,False,0.5526,cross_sell_upsell,17.2,0.0
C00964,free,W04,2025-03-10,True,True,False,True,0.8537,search_relevance,34.6,0.0
C00965,free,W10,2025-04-08,True,True,False,True,0.671,cross_sell_upsell,23.3,0.0
C00965,free,W10,2025-04-22,False,False,False,,,,,0.0
C00965,free,W10,2025-03-27,True,True,False,False,0.6134,product_recommendation,100.7,0.0
C00966,basic,W01,2025-02-08,True,True,False,True,0.7859,cross_sell_upsell,4.6,0.0
C00966,basic,W01,2025-02-15,False,False,False,,,,,0.0
C00966,basic,W01,2025-03-23,True,True,False,True,0.9517,cross_sell_upsell,9.7,0.0
C00967,free,W02,2025-02-14,False,False,False,,,,,0.0
C00967,free,W02,2025-02-15,True,True,True,True,0.7921,product_recommendation,21.3,34.1
C00967,free,W02,2025-03-25,True,True,False,False,0.6097,product_recommendation,58.7,0.0
C00967,free,W02,2025-02-13,False,False,False,,,,,0.0
C00968,basic,W04,2025-01-26,True,True,False,True,0.6919,cross_sell_upsell,23.5,0.0
C00968,basic,W04,2025-01-27,True,True,True,True,0.7344,product_recommendation,30.7,55.19
C00968,basic,W04,2025-03-04,True,True,True,True,0.8179,product_recommendation,14.5,52.73
C00969,basic,W06,2025-03-10,False,False,False,,,,,0.0
C00969,basic,W06,2025-03-10,True,True,True,True,0.9249,product_recommendation,13.2,62.91
C00969,basic,W06,2025-02-18,False,False,False,,,,,0.0
C00970,free,W06,2025-02-08,False,False,False,,,,,0.0
C00970,free,W06,2025-03-06,True,True,False,True,0.6845,product_recommendation,11.4,0.0
C00970,free,W06,2025-02-23,False,False,False,,,,,0.0
C00971,basic,W05,2025-01-30,True,True,False,True,0.7942,cart_recovery,17.6,0.0
C00971,basic,W05,2025-04-07,True,True,False,True,0.8414,cross_sell_upsell,43.4,0.0
C00971,basic,W05,2025-03-28,False,False,False,,,,,0.0
C00972,free,W08,2025-02-28,False,False,False,,,,,0.0
C00972,free,W08,2025-05-10,True,False,False,False,0.3236,cross_sell_upsell,,0.0
C00972,free,W08,2025-04-01,True,True,False,False,0.715,product_recommendation,45.4,0.0
C00973,basic,W12,2025-03-24,True,True,False,False,0.6489,cart_recovery,7.0,0.0
C00973,basic,W12,2025-06-04,True,True,True,True,0.8927,cross_sell_upsell,10.9,162.32
C00973,basic,W12,2025-04-01,False,False,False,,,,,0.0
C00974,basic,W03,2025-01-16,True,True,True,True,0.8168,cart_recovery,81.7,30.9
C00974,basic,W03,2025-01-27,True,True,True,True,0.8816,cart_recovery,11.5,72.61
C00974,basic,W03,2025-02-03,False,False,False,,,,,0.0
C00975,basic,W09,2025-04-24,True,True,False,True,0.7612,product_recommendation,17.2,0.0
C00975,basic,W09,2025-03-30,True,True,False,False,0.6231,search_relevance,20.0,0.0
C00975,basic,W09,2025-04-13,True,True,True,True,0.8122,cart_recovery,21.5,58.4
C00976,basic,W10,2025-03-18,True,True,True,True,0.9418,product_recommendation,21.9,47.37
C00976,basic,W10,2025-04-28,True,True,False,True,0.7186,search_relevance,14.1,0.0
C00976,basic,W10,2025-05-03,True,False,False,False,0.4176,product_recommendation,,0.0
C00977,free,W04,2025-02-07,True,True,True,True,0.7274,search_relevance,3.3,61.86
C00977,free,W04,2025-02-17,True,True,False,True,0.7291,cross_sell_upsell,8.4,0.0
C00977,free,W04,2025-04-14,True,True,False,True,0.9285,cross_sell_upsell,74.4,0.0
C00978,free,W01,2025-01-04,True,True,True,True,0.6605,search_relevance,26.6,232.99
C00978,free,W01,2025-01-20,True,True,False,True,0.6386,product_recommendation,15.6,0.0
C00978,free,W01,2025-02-02,True,True,True,True,0.8948,search_relevance,50.4,20.16
C00979,free,W06,2025-03-11,True,True,False,False,0.5765,cross_sell_upsell,26.8,0.0
C00979,free,W06,2025-03-13,True,True,True,True,0.8343,cart_recovery,17.3,75.44
C00979,free,W06,2025-03-15,False,False,False,,,,,0.0
C00980,free,W02,2025-02-17,False,False,False,,,,,0.0
C00980,free,W02,2025-01-10,True,True,True,True,0.7194,cross_sell_upsell,12.9,65.38
C00980,free,W02,2025-02-21,True,True,True,True,0.8352,search_relevance,7.6,166.4
C00981,free,W04,2025-01-25,True,True,True,True,0.6539,search_relevance,12.4,77.13
C00981,free,W04,2025-02-17,False,False,False,,,,,0.0
C00981,free,W04,2025-03-31,False,False,False,,,,,0.0
C00982,pro,W12,2025-05-30,False,False,False,,,,,0.0
C00982,pro,W12,2025-04-03,True,True,False,True,0.6263,product_recommendation,6.6,0.0
C00982,pro,W12,2025-04-07,True,False,False,False,0.3,cart_recovery,,0.0
C00983,pro,W12,2025-05-28,True,True,True,True,0.9005,cross_sell_upsell,13.0,94.53
C00983,pro,W12,2025-03-25,True,True,True,True,0.5,cart_recovery,12.1,50.9
C00983,pro,W12,2025-05-19,True,True,False,True,0.876,product_recommendation,43.7,0.0
C00984,free,W03,2025-02-05,True,True,True,True,0.9007,product_recommendation,16.2,58.98
C00984,free,W03,2025-02-15,True,False,False,False,0.3,product_recommendation,,0.0
C00984,free,W03,2025-02-03,False,False,False,,,,,0.0
C00985,basic,W03,2025-02-06,True,True,False,True,0.8122,cart_recovery,4.7,0.0
C00985,basic,W03,2025-02-01,True,True,True,True,0.8115,cross_sell_upsell,18.3,34.07
C00985,basic,W03,2025-03-24,True,True,True,True,0.7804,cart_recovery,21.2,75.43
C00986,free,W02,2025-03-07,False,False,False,,,,,0.0
C00986,free,W02,2025-01-10,False,False,False,,,,,0.0
C00986,free,W02,2025-03-02,True,True,True,True,0.7619,product_recommendation,8.9,92.98
C00987,basic,W08,2025-02-22,True,True,False,True,0.6782,cross_sell_upsell,12.8,0.0
C00987,basic,W08,2025-03-18,True,True,True,True,0.8492,search_relevance,24.3,46.85
C00987,basic,W08,2025-04-04,True,True,False,True,0.8204,product_recommendation,4.9,0.0
C00987,basic,W08,2025-04-24,True,True,False,True,0.7169,cart_recovery,131.0,0.0
C00987,basic,W08,2025-03-23,True,False,False,False,0.3629,cross_sell_upsell,,0.0
C00987,basic,W08,2025-05-07,True,True,True,True,0.8927,cross_sell_upsell,25.4,37.67
C00988,free,W02,2025-03-02,False,False,False,,,,,0.0
C00988,free,W02,2025-03-07,True,True,True,False,0.5174,product_recommendation,13.2,-13.15
C00988,free,W02,2025-02-16,False,False,False,,,,,0.0
C00989,pro,W01,2025-03-10,True,False,False,False,0.4844,cross_sell_upsell,,0.0
C00989,pro,W01,2025-02-21,True,True,True,False,0.5782,search_relevance,16.4,-9.03
C00989,pro,W01,2025-03-15,True,True,False,True,0.9517,product_recommendation,59.1,0.0
C00990,pro,W05,2025-01-30,True,True,False,True,0.8095,search_relevance,117.6,0.0
C00990,pro,W05,2025-04-13,True,True,False,True,0.7303,product_recommendation,8.4,0.0
C00990,pro,W05,2025-02-25,True,True,False,True,0.8957,search_relevance,9.1,0.0
C00991,pro,W01,2025-03-25,True,True,False,True,0.669,product_recommendation,9.5,0.0
C00991,pro,W01,2025-01-25,True,True,True,True,0.9099,search_relevance,9.3,96.52
C00991,pro,W01,2025-02-08,True,True,True,True,0.7788,cross_sell_upsell,14.5,64.24
C00992,basic,W06,2025-03-25,True,False,False,False,0.3047,product_recommendation,,0.0
C00992,basic,W06,2025-02-21,True,True,True,False,0.8203,cart_recovery,7.4,-10.19
C00992,basic,W06,2025-04-18,True,False,False,False,0.4751,product_recommendation,,0.0
C00993,free,W05,2025-03-29,True,True,True,True,0.9094,cart_recovery,42.4,65.15
C00993,free,W05,2025-02-15,False,False,False,,,,,0.0
C00993,free,W05,2025-02-23,False,False,False,,,,,0.0
C00994,pro,W12,2025-04-23,True,True,True,True,0.8726,cart_recovery,18.2,69.46
C00994,pro,W12,2025-05-24,True,True,True,False,0.7398,product_recommendation,9.6,-37.66
C00994,pro,W12,2025-04-02,True,True,True,True,0.6096,search_relevance,17.4,40.44
C00995,pro,W12,2025-05-26,True,True,True,True,0.8553,cart_recovery,40.8,44.41
C00995,pro,W12,2025-06-06,True,True,False,True,0.5,product_recommendation,46.6,0.0
C00995,pro,W12,2025-04-26,True,True,True,False,0.7064,cart_recovery,10.8,-11.36
C00996,free,W01,2025-03-25,False,False,False,,,,,0.0
C00996,free,W01,2025-02-10,True,True,False,True,0.9643,cross_sell_upsell,73.1,0.0
C00996,free,W01,2025-01-01,True,True,True,True,0.8883,product_recommendation,38.1,145.57
C00997,pro,W07,2025-04-22,True,True,False,True,0.8372,product_recommendation,8.7,0.0
C00997,pro,W07,2025-02-20,True,True,True,True,0.636,product_recommendation,22.7,142.76
C00997,pro,W07,2025-03-11,True,True,True,False,0.7427,search_relevance,15.7,-22.45
C00998,basic,W11,2025-05-08,True,True,True,True,0.9366,cart_recovery,9.2,44.31
C00998,basic,W11,2025-04-13,False,False,False,,,,,0.0
C00998,basic,W11,2025-03-20,True,True,True,True,0.7985,cart_recovery,26.5,59.39
C00998,basic,W11,2025-04-14,True,False,False,False,0.4876,cross_sell_upsell,,0.0
C00998,basic,W11,2025-04-04,True,True,True,True,0.9239,product_recommendation,28.2,26.88
C00998,basic,W11,2025-03-20,True,True,True,True,0.9278,product_recommendation,23.0,87.82
C00999,free,W03,2025-02-09,True,True,False,True,0.5889,cart_recovery,13.1,0.0
C00999,free,W03,2025-03-23,True,True,False,True,0.7552,product_recommendation,8.8,0.0
C00999,free,W03,2025-02-10,True,True,True,False,0.5544,search_relevance,40.5,-18.24
C00999,free,W03,2025-01-25,True,True,True,True,0.6966,product_recommendation,24.4,54.24
C01000,pro,W02,2025-02-01,True,True,True,True,0.8481,cross_sell_upsell,11.6,89.29
C01000,pro,W02,2025-01-30,True,True,True,True,0.8212,cart_recovery,16.9,28.28
C01000,pro,W02,2025-01-13,True,True,True,True,0.9563,cart_recovery,9.6,36.34
C01001,free,W10,2025-04-01,False,False,False,,,,,0.0
C01001,free,W10,2025-03-12,False,False,False,,,,,0.0
C01001,free,W10,2025-03-14,False,False,False,,,,,0.0
C01002,free,W09,2025-05-09,True,True,False,True,0.5945,product_recommendation,8.6,0.0
C01002,free,W09,2025-03-20,False,False,False,,,,,0.0
C01002,free,W09,2025-03-26,True,True,True,True,0.7364,cross_sell_upsell,11.2,100.83
C01003,pro,W03,2025-02-04,True,True,True,True,0.7172,product_recommendation,10.7,35.37
C01003,pro,W03,2025-02-13,True,True,True,True,0.9421,cross_sell_upsell,25.5,21.43
C01003,pro,W03,2025-03-16,True,True,True,True,0.936,product_recommendation,15.3,40.6
C01004,basic,W08,2025-05-04,True,True,False,True,0.6967,cart_recovery,78.3,0.0
C01004,basic,W08,2025-04-16,True,True,True,True,0.8238,cross_sell_upsell,10.0,43.54
C01004,basic,W08,2025-05-03,True,True,True,True,0.9249,cross_sell_upsell,15.8,52.64
C01005,basic,W04,2025-04-09,True,True,False,True,0.868,product_recommendation,28.7,0.0
C01005,basic,W04,2025-04-02,True,True,True,True,0.7561,product_recommendation,53.8,7.56
C01005,basic,W04,2025-03-01,True,True,False,True,0.9532,search_relevance,6.8,0.0
C01006,free,W06,2025-04-28,False,False,False,,,,,0.0
C01006,free,W06,2025-03-06,True,False,False,False,0.3,product_recommendation,,0.0
C01006,free,W06,2025-02-24,True,True,True,True,0.7132,cart_recovery,18.0,31.69
C01007,free,W08,2025-03-16,True,True,False,True,0.9057,cart_recovery,8.4,0.0
C01007,free,W08,2025-03-15,True,True,True,True,0.902,product_recommendation,47.9,117.63
C01007,free,W08,2025-04-09,True,True,True,True,0.8981,cross_sell_upsell,5.7,13.34
C01008,pro,W04,2025-04-02,True,True,True,True,0.5786,product_recommendation,14.7,34.5
C01008,pro,W04,2025-03-12,True,True,True,True,0.9741,cart_recovery,45.5,49.06
C01008,pro,W04,2025-04-13,True,True,True,True,0.7261,cross_sell_upsell,47.2,50.17
C01009,pro,W03,2025-01-20,True,False,False,False,0.3,product_recommendation,,0.0
C01009,pro,W03,2025-02-23,True,True,True,True,0.6416,cart_recovery,7.3,32.96
C01009,pro,W03,2025-01-27,True,True,True,True,0.8927,search_relevance,15.8,12.57
C01010,basic,W09,2025-03-12,True,True,False,True,0.7992,cross_sell_upsell,4.5,0.0
C01010,basic,W09,2025-03-15,True,True,False,True,0.6114,cross_sell_upsell,196.0,0.0
C01010,basic,W09,2025-04-08,True,True,True,True,0.856,cross_sell_upsell,26.7,63.87
C01011,free,W10,2025-05-13,False,False,False,,,,,0.0
C01011,free,W10,2025-03-19,True,True,True,True,0.8757,cart_recovery,210.0,75.79
C01011,free,W10,2025-05-26,False,False,False,,,,,0.0
C01012,free,W07,2025-04-04,True,True,False,True,0.7922,product_recommendation,131.1,0.0
C01012,free,W07,2025-04-21,False,False,False,,,,,0.0
C01012,free,W07,2025-03-15,True,True,False,True,0.5,cross_sell_upsell,40.3,0.0
C01013,basic,W09,2025-05-06,True,True,False,True,0.692,product_recommendation,27.9,0.0
C01013,basic,W09,2025-03-05,True,False,False,False,0.3815,cross_sell_upsell,,0.0
C01013,basic,W09,2025-03-21,False,False,False,,,,,0.0
C01014,basic,W03,2025-01-21,True,True,False,False,0.6965,product_recommendation,58.4,0.0
C01014,basic,W03,2025-03-09,True,True,True,False,0.6389,cross_sell_upsell,98.7,-21.1
C01014,basic,W03,2025-02-16,False,False,False,,,,,0.0
C01015,free,W01,2025-02-22,False,False,False,,,,,0.0
C01015,free,W01,2025-03-12,True,False,False,False,0.4715,product_recommendation,,0.0
C01015,free,W01,2025-02-19,False,False,False,,,,,0.0
C01016,basic,W03,2025-03-14,False,False,False,,,,,0.0
C01016,basic,W03,2025-03-21,True,True,False,False,0.5373,cross_sell_upsell,25.2,0.0
C01016,basic,W03,2025-02-26,True,True,True,True,0.7518,cart_recovery,20.1,66.95
C01017,free,W07,2025-05-03,True,True,True,True,0.9429,cart_recovery,65.3,54.53
C01017,free,W07,2025-02-25,True,True,True,True,0.9035,product_recommendation,13.1,85.86
C01017,free,W07,2025-04-23,True,True,False,True,0.7065,cross_sell_upsell,13.0,0.0
C01018,free,W01,2025-02-26,True,True,False,True,0.8686,cart_recovery,8.9,0.0
C01018,free,W01,2025-02-10,False,False,False,,,,,0.0
C01018,free,W01,2025-01-31,True,True,False,False,0.5127,cart_recovery,14.1,0.0
C01019,pro,W05,2025-03-12,True,True,True,False,0.5306,product_recommendation,11.2,-21.69
C01019,pro,W05,2025-04-22,True,True,True,True,0.7634,search_relevance,5.4,37.71
C01019,pro,W05,2025-04-05,True,True,False,True,0.7825,product_recommendation,4.3,0.0
C01020,free,W12,2025-03-28,True,True,False,True,0.6441,cart_recovery,26.8,0.0
C01020,free,W12,2025-04-19,True,True,False,True,0.7936,cross_sell_upsell,23.0,0.0
C01020,free,W12,2025-05-14,False,False,False,,,,,0.0
C01021,free,W05,2025-02-10,False,False,False,,,,,0.0
C01021,free,W05,2025-02-01,True,True,True,True,0.9203,search_relevance,42.8,59.91
C01021,free,W05,2025-04-20,False,False,False,,,,,0.0
C01022,free,W03,2025-01-16,False,False,False,,,,,0.0
C01022,free,W03,2025-03-26,False,False,False,,,,,0.0
C01022,free,W03,2025-02-07,False,False,False,,,,,0.0
C01023,free,W12,2025-04-25,True,True,True,False,0.7517,cart_recovery,35.2,-13.9
C01023,free,W12,2025-04-01,True,True,False,True,0.6558,cross_sell_upsell,30.1,0.0
C01023,free,W12,2025-04-27,False,False,False,,,,,0.0
C01024,free,W08,2025-03-10,False,False,False,,,,,0.0
C01024,free,W08,2025-04-08,True,True,True,True,0.6567,product_recommendation,8.9,20.17
C01024,free,W08,2025-02-26,True,True,False,True,0.8126,search_relevance,59.9,0.0
C01025,free,W01,2025-02-21,False,False,False,,,,,0.0
C01025,free,W01,2025-01-11,False,False,False,,,,,0.0
C01025,free,W01,2025-02-20,True,True,True,True,0.8913,cross_sell_upsell,28.6,141.54
C01026,basic,W09,2025-04-24,True,True,True,True,0.7154,cart_recovery,9.1,20.68
C01026,basic,W09,2025-04-21,False,False,False,,,,,0.0
C01026,basic,W09,2025-05-06,True,True,True,True,0.7836,product_recommendation,15.9,19.32
C01027,pro,W12,2025-05-09,True,True,True,True,0.7231,product_recommendation,37.0,76.66
C01027,pro,W12,2025-03-31,True,True,True,True,0.754,product_recommendation,79.3,25.86
C01027,pro,W12,2025-04-12,True,True,True,True,0.6187,cross_sell_upsell,99.3,62.25
C01028,free,W11,2025-05-14,False,False,False,,,,,0.0
C01028,free,W11,2025-03-16,False,False,False,,,,,0.0
C01028,free,W11,2025-04-06,True,True,True,True,0.7514,search_relevance,47.2,185.88
C01029,pro,W11,2025-05-31,True,True,True,True,0.69,product_recommendation,67.6,45.66
C01029,pro,W11,2025-04-30,False,False,False,,,,,0.0
C01029,pro,W11,2025-03-20,True,True,False,True,0.7278,product_recommendation,12.6,0.0
C01030,pro,W07,2025-03-12,True,True,True,True,0.5627,cross_sell_upsell,18.7,34.32
C01030,pro,W07,2025-02-28,True,True,True,True,0.8391,product_recommendation,41.0,93.57
C01030,pro,W07,2025-04-26,True,True,True,True,0.9244,cart_recovery,124.0,89.83
C01031,free,W01,2025-02-04,False,False,False,,,,,0.0
C01031,free,W01,2025-03-07,False,False,False,,,,,0.0
