H1969 ,Regence BlueShield of Idaho ,"REGENCE BLUESHIELD OF IDAHO, INC. ","Cambia Health Solutions, Inc. ",No ,3,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1993 ,Astiva Health ,"ASTIVA HEALTH, INC. ",Astiva Health Holdings Incorporated ,No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1994 ,Select Health ,"SELECTHEALTH, INC. ","Intermountain Health Care, Inc. ",No ,2,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1997 ,Regence BlueShield ,REGENCE BLUESHIELD ,"Cambia Health Solutions, Inc. ",No ,2,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2001 ,UnitedHealthcare ,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC. ","UnitedHealth Group, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2029 ,Humana ,"HUMANA INSURANCE OF PUERTO RICO, INC. ",Humana Inc. ,Yes ,6,3,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2032 ,Baylor Scott & White Health Plan ,Baylor Scott & White Insurance Company ,Baylor Scott & White Holdings ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2034 ,Community Care ,"COMMUNITY CARE HEALTH PLAN, INC. ","Community Care, Inc. ",No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2041 ,Devoted Health ,DEVOTED HEALTH PLAN OF MISSOURI INC ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2056 ,Aetna Medicare ,AETNA BETTER HEALTH OF MICHIGAN INC. ,CVS Health Corporation ,No ,4,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2096 ,Shared Health Dual Freedom ,SHARED HEALTH INSURANCE COMPANY ,BlueCross BlueShield of Tennessee ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2108 ,Cigna Healthcare ,"BRAVO HEALTH MID-ATLANTIC, INC. ",The Cigna Group ,No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2117 ,Wellcare ,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC. ",Centene Corporation ,No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2128 ,Wellcare ,CELTIC INSURANCE COMPANY ,Centene Corporation ,No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2162 ,Wellcare ,"WELLCARE OF NEW HAMPSHIRE, INC. ",Centene Corporation ,No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2168 ,VillageCareMAX ,VILLAGE SENIOR SERVICES CORPORATION ,"Village Care of New York, Inc. ",No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2172 ,Kaiser Permanente ,KAISER FDTN HLTH PLAN OF THE MID-ATLANTIC STATES ,"Kaiser Foundation Health Plan, Inc. ",No ,4,1,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2174 ,Wellcare by Trillium ,"TRILLIUM COMMUNITY HEALTH PLAN, INC. ",Centene Corporation ,No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2185 ,Align Senior Care ,"LIFEWORKS ADVANTAGE, LLC ","Curana Health Holdings, LLC ",No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2224 ,Senior Whole Health ,"SENIOR WHOLE HEALTH, LLC ","Molina Healthcare, Inc. ",No ,6,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2225 ,Commonwealth Care Alliance Massachusetts ,"COMMONWEALTH CARE ALLIANCE, INC. ","Commonwealth Care Alliance, Inc. ",No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2226 ,UnitedHealthcare ,UNITEDHEALTHCARE INSURANCE COMPANY ,"UnitedHealth Group, Inc. ",No ,6,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2230 ,Blue Cross Blue Shield of Massachusetts ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ","Blue Cross and Blue Shield of Massachusetts, Inc. ",No ,2,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2235 ,BayCare Health Plans ,"BAYCARE SELECT HEALTH PLANS, INC. ","BayCare Health System, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2237 ,iCare ,INDEPENDENT CARE HEALTH PLAN ,Humana Inc. ,No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2246 ,Select Health ,"SELECTHEALTH, INC. ","Intermountain Health Care, Inc. ",No ,2,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2247 ,UnitedHealthcare ,"UNITEDHEALTHCARE COMMUNITY PLAN, INC. ","UnitedHealth Group, Inc. ",No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2256 ,Tufts Health Plan ,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION ,"Point32Health, Inc. ",No ,3,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2261 ,Blue Cross Blue Shield of Massachusetts ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ","Blue Cross and Blue Shield of Massachusetts, Inc. ",No ,3,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2272 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF NEW ENGLAND, INC. ","UnitedHealth Group, Inc. ",No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2292 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2293 ,Aetna Medicare ,SILVERSCRIPT INSURANCE COMPANY ,CVS Health Corporation ,No ,3,2,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2320 ,Priority Health Medicare ,PRIORITY HEALTH ,Corewell Health ,No ,2,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2322 ,HAP Senior Plus (PPO) ,ALLIANCE HEALTH AND LIFE INSURANCE COMPANY ,Henry Ford Health System ,No ,2,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2354 ,HAP Senior Plus ,HEALTH ALLIANCE PLAN OF MICHIGAN ,Henry Ford Health System ,No ,2,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2392 ,Kansas Health Advantage ,"KANSAS SUPERIOR SELECT, INC. ",Kansas Superior Select ,No ,7,6,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2400 ,Signature Advantage (HMO SNP) ,"SIGNATURE ADVANTAGE, LLC ","SA Plan, LLC ",No ,7,6,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2406 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,2,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2416 ,PrimeWest Health ,PRIMEWEST RURAL MN HEALTH CARE ACCESS INITIATIVE ,PrimeWest Rural MN Health Care Access Initiative ,No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2417 ,Itasca Medical Care/IMCare Classic ,ITASCA MEDICAL CARE ,Itasca County ,No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2419 ,South Country Health Alliance ,SOUTH COUNTRY HEALTH ALLIANCE ,South Country Health Alliance ,No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2422 ,HealthPartners ,"HEALTHPARTNERS, INC. ","HealthPartners, Inc. ",No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2425 ,Blue Plus ,HMO Minnesota ,"Aware Integrated, Inc. ",No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2441 ,Anthem Blue Cross and Blue Shield ,"ANTHEM INSURANCE COMPANIES, INC. ","Elevance Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2445 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF THE MID-ATLANTIC, INC. ","UnitedHealth Group, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2450 ,Medica ,MEDICA INSURANCE COMPANY ,Medica Holding Company ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2456 ,UCare's MSHO ,UCARE MINNESOTA ,UCare Minnesota ,No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2458 ,Medica ,MEDICA HEALTH PLANS ,Medica Holding Company ,No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2459 ,UCare ,UCARE MINNESOTA ,UCare Minnesota ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2461 ,Blue Cross and Blue Shield of Minnesota ,"BCBSM, Inc. ","Aware Integrated, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2462 ,HealthPartners ,"HEALTHPARTNERS, INC. ","HealthPartners, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2463 ,Humana ,"HUMANA HEALTH PLAN OF TEXAS, INC. ",Humana Inc. ,No ,4,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2478 ,Molina Healthcare of Nevada ,MOLINA HEALTHCARE OF NEVADA INC ,"Molina Healthcare, Inc. ",No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2486 ,Humana ,"HUMANA MEDICAL PLAN OF UTAH, INC. ",Humana Inc. ,No ,4,2,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2491 ,Wellcare ,"WELLCARE HEALTH INSURANCE OF ARIZONA, INC. ",Centene Corporation ,No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2509 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF FLORIDA, INC. ","UnitedHealth Group, Inc. ",No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2526 ,Devoted Health ,DEVOTED HEALTH PLAN OF OHIO INC ,"Devoted Health, Inc. ",No ,3,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2563 ,Sentara Medicare ,SENTARA HEALTH PLANS ,Sentara Health Care (SHC) ,No ,5,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2582 ,UnitedHealthcare ,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION INC ,"UnitedHealth Group, Inc. ",No ,5,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2591 ,Health Alliance Medicare ,"HEALTH ALLIANCE - MIDWEST, INC. ",The Carle Foundation ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2593 ,Wellpoint ,"WELLPOINT TEXAS, INC. ","Elevance Health, Inc. ",No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2610 ,Essence Healthcare ,"ESSENCE HEALTHCARE, INC. ",Lumeris Group Holdings Corporation ,No ,2,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2624 ,CARE N' CARE INSURANCE COMPANY OF NORTH CAROLINA ,CARE N' CARE INSURANCE COMPANY OF NORTH CAROLINA ,"HTA Holdings, LLC ",No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2663 ,Aetna Medicare ,"COVENTRY HEALTH CARE OF MISSOURI, INC. ",CVS Health Corporation ,No ,3,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2686 ,Devoted Health ,DEVOTED HEALTH INSURANCE COMPANY OF HAWAII INC ,"Devoted Health, Inc. ",No ,4,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2694 ,eternalHealth ,"ETERNALHEALTH, INC. ","Eternal Health of Delaware, Inc. ",No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2697 ,Devoted Health ,"DEVOTED HEALTH PLAN OF OHIO, INC. ","Devoted Health, Inc. ",No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2715 ,Molina Healthcare of Illinois ,MOLINA HEALTHCARE OF ILLINOIS INC ,"Molina Healthcare, Inc. ",No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2722 ,Primewell Health Services ,"Primewell Health Services of Arkansas, Inc. ",Louisiana Health Service & Indemnity Company ,No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2737 ,Health New England Medicare Advantage Plans ,"HEALTH NEW ENGLAND, INC. ","Baystate Health, Inc. ",No ,3,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2752 ,Cigna Healthcare ,CIGNA HEALTHCARE OF CONNECTICUT INC. ,The Cigna Group ,No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2775 ,Wellcare ,AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY ,Centene Corporation ,No ,5,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2802 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF THE MIDLANDS, INC. ","UnitedHealth Group, Inc. ",No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2816 ,Wellcare ,AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY ,Centene Corporation ,No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2819 ,Blue Shield of California ,CALIFORNIA PHYSICIANS' SERVICE ,California Physicians' Service ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2836 ,Anthem Blue Cross and Blue Shield ,"ANTHEM HEALTH PLANS, INC. ","Elevance Health, Inc. ",No ,4,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2853 ,Ascension Complete ,CENTENE VENTURE COMPANY TENNESSEE ,Centene Corporation ,No ,4,2,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2875 ,Humana ,HUMANA WI HEALTH ORGANIZATION INSURANCE CORP ,Humana Inc. ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2915 ,Wellcare by Allwell ,"PENNSYLVANIA HEALTH & WELLNESS, INC. ",Centene Corporation ,No ,7,5,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2923 ,Devoted Health ,DEVOTED HEALTH PLAN OF OREGON INC ,"Devoted Health, Inc. ",No ,4,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2926 ,PrimeWest Health ,PRIMEWEST RURAL MN HEALTH CARE ACCESS INITIATIVE ,PrimeWest Rural MN Health Care Access Initiative ,No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2942 ,Cox HealthPlans ,COX HEALTH SYSTEMS HMO INC ,CoxHealth ,No ,2,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2960 ,Senior Care Plus ,"HOMETOWN HEALTH PLAN, INC. ",Renown Health ,No ,3,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2962 ,Ultimate Health Plans ,"ULTIMATE HEALTH PLANS, INC. ","Ultimate Healthcare Holdings, LLC ",No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3015 ,Shared Health Dual Plus ,"SHARED HEALTH MISSISSIPPI, INC. ",BlueCross BlueShield of Tennessee ,No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3038 ,Molina Healthcare of California ,MOLINA HEALTHCARE OF CALIFORNIA ,"Molina Healthcare, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3041 ,Devoted Health ,DEVOTED HEALTH PLAN OF SOUTH CAROLINA INC ,"Devoted Health, Inc. ",No ,5,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3047 ,Wellcare ,WELLCARE HEALTH INSURANCE COMPANY OF LOUISIANA ,Centene Corporation ,No ,5,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3048 ,SECUR Health Plan ,SECUR INC ,Chapters CareNu Inc ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3071 ,Clear Spring Health ,"CLEAR SPRING HEALTH COMMUNITY CARE, INC. ",Group 1001 ,No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3080 ,Devoted Health ,DEVOTED HEALTH PLAN OF ALABAMA INC ,"Devoted Health, Inc. ",No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3113 ,UnitedHealthcare ,"OXFORD HEALTH PLANS (NJ), INC. ","UnitedHealth Group, Inc. ",No ,7,6,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3124 ,Jefferson Health Plans ,PARTNERS INSURANCE COMPANY OF NEW JERSEY INC ,Thomas Jefferson University ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3138 ,Kaiser Permanente ,KAISER PERMANENTE INSURANCE COMPANY ,"Kaiser Foundation Health Plan, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3146 ,Aetna Medicare ,AETNA BETTER HEALTH INC. (GA) ,CVS Health Corporation ,No ,5,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3152 ,Aetna Medicare ,AETNA HEALTH INC. (NJ) ,CVS Health Corporation ,No ,3,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3170 ,Blue Cross and Blue Shield of Nebraska ,"SAPPHIRE EDGE, INC. ",Blue Cross Blue Shield of Nebraska ,No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3186 ,Align powered by Sanford Health Plan ,SANFORD HEALTH PLAN OF MINNESOTA ,Sanford Health ,No ,3,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3189 ,Essence Healthcare ,"ESSENCE HEALTHCARE OF OHIO, INC. ",Lumeris Group Holdings Corporation ,No ,3,2,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3192 ,Aetna Medicare ,AETNA HEALTH OF MICHIGAN INC. ,CVS Health Corporation ,No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3204 ,Presbyterian Health Plan ,PRESBYTERIAN HEALTH PLAN ,Presbyterian Healthcare Services ,No ,4,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3219 ,Allina Health Aetna Medicare ,ALLINA HEALTH AND AETNA INSURANCE COMPANY ,Allina Health and Aetna Insurance Holding Company ,No ,3,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3239 ,Aetna Medicare ,"AETNA BETTER HEALTH, INC. (LA) ",CVS Health Corporation ,No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3240 ,Wellpoint ,"WELLPOINT NEW JERSEY, INC. ","Elevance Health, Inc. ",No ,7,5,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3251 ,Blue Cross and Blue Shield of New Mexico ,HEALTH CARE SERVICE CORPORATION ,Health Care Service Corporation ,No ,4,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3256 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3259 ,BlueCare Plus Tennessee ,VOLUNTEER STATE HEALTH PLAN ,BlueCross BlueShield of Tennessee ,No ,8,6,N/A ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3274 ,Align Senior Care ,ALIGN SENIOR CARE CALIFORNIA INC. ,"Curana Health Holdings, LLC ",No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3276 ,ConnectiCare ,"CONNECTICARE INSURANCE COMPANY, INC. ","EmblemHealth, Inc. ",No ,7,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3288 ,Aetna Medicare ,AETNA HEALTH AND LIFE INSURANCE COMPANY ,CVS Health Corporation ,No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3291 ,PruittHealth Premier ,"PRUITTHEALTH PREMIER, INC. ","UNICO Services, Inc. ",No ,7,6,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3305 ,MVP HEALTH CARE ,"MVP HEALTH PLAN, INC. ","MVP Health Care, Inc. ",No ,3,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3307 ,UnitedHealthcare ,"OXFORD HEALTH PLANS (NY), INC. ","UnitedHealth Group, Inc. ",No ,3,1,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3312 ,Aetna Medicare ,AETNA HEALTH INC. (NY) ,CVS Health Corporation ,No ,6,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3330 ,EmblemHealth ,HEALTH INSURANCE PLAN OF GREATER NEW YORK ,"EmblemHealth, Inc. ",No ,4,3,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3335 ,"Excellus Health Plan, Inc ","EXCELLUS HEALTH PLAN, INC. ","Lifetime Healthcare, Inc. ",No ,3,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3342 ,Anthem Blue Cross and Blue Shield ,"ANTHEM HEALTHCHOICE ASSURANCE, INC. ","Elevance Health, Inc. ",No ,3,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3344 ,Independent Health ,INDEPENDENT HEALTH BENEFITS CORPORATION ,"Independent Health Association, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3347 ,Elderplan ,"ELDERPLAN, INC. ","Elderplan, Inc. ",No ,6,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3351 ,"Excellus Health Plan, Inc ","EXCELLUS HEALTH PLAN, INC. ","Lifetime Healthcare, Inc. ",No ,3,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3359 ,Healthfirst Medicare Plan ,"HEALTHFIRST HEALTH PLAN, INC. ","Healthfirst, Inc. ",No ,6,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3362 ,Independent Health ,"INDEPENDENT HEALTH ASSOCIATION, INC. ","Independent Health Association, Inc. ",No ,3,1,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3379 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF NEW YORK, INC. ","UnitedHealth Group, Inc. ",No ,4,2,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
